"","numid|f","X|f","Word|s","Unnamed|f","FREQcount|f","Cdcount|f","FREQlow|f","Cdlow|f","SUBLTLWF|f","Lg10WF|f","SUBTLCD|f","Lg10CD|f","Dom_PoS_SUBTLEX|f","Freq_dom_PoS_SUBTLEX|f","Percentage_dom_PoS|f","Zipfvalue|f","cmu_sylls|f","BF_TP|f","LEN_L|f","N|f","Zipfvalue_incl|f","Zipfvalue_cat|s"
"1177",3388,3387,"clothes",12069,5158,2790,5060,2761,101.1372549,3.712565528,33.26180258,3.445759836,"Noun",5141,0.996704149,5.00439967,1,139,7,2,1,"high"
"1178",6313,6312,"fault",23699,5310,3101,5291,3091,104.1176471,3.725176301,36.96948021,3.491641793,"Noun",5278,0.994535519,5.017010444,1,20.25,5,1,1,"high"
"1179",10348,10347,"lunch",38231,5310,2637,4997,2561,104.1176471,3.725176301,31.43776824,3.421274791,"Noun",5242,0.986822289,5.017010444,1,33.5,5,6,1,"high"
"1180",11447,11446,"mouth",41920,5325,3022,5133,2979,104.4117647,3.726401162,36.02765856,3.480438147,"Noun",5292,0.9952981,5.018235304,1,38,5,3,1,"high"
"1181",1097,1096,"ball",4545,5353,2070,4973,2005,104.9607843,3.728678367,24.67811159,3.316180099,"Noun",5294,0.991757212,5.020512509,1,38,4,18,1,"high"
"1182",16786,16785,"state",62169,5500,2669,3976,2195,107.8431373,3.740441645,31.81926562,3.426511261,"Noun",4740,0.861974905,5.032275787,1,42,5,8,1,"high"
"1183",6151,6150,"eye",23209,5701,3216,5464,3157,111.7843137,3.756027213,38.34048641,3.507451061,"Noun",5672,0.995786517,5.047861355,1,3.5,3,8,1,"high"
"1184",14898,14897,"road",55319,5709,2766,5043,2567,111.9411765,3.756636108,32.97567954,3.442009159,"Noun",5690,0.997895475,5.04847025,1,22,4,8,1,"high"
"1185",9779,9778,"law",36559,5932,2517,5421,2413,116.3137255,3.773274348,30.00715308,3.401055726,"Noun",5908,0.996794331,5.06510849,1,8.5,3,16,1,"high"
"1186",3291,3290,"class",11774,5985,2445,5569,2353,117.3529412,3.777136713,29.14878398,3.388456453,"Noun",5955,0.994488978,5.068970855,1,41,5,8,1,"high"
"1187",12643,12642,"past",46588,6312,3633,6153,3582,123.7647059,3.800235789,43.31187411,3.560384923,"Noun",2191,0.347391787,5.092069931,1,35,4,14,1,"high"
"1188",13030,13029,"piece",48004,6349,3510,6090,3426,124.4901961,3.802773725,41.84549356,3.545430829,"Noun",6323,0.996689786,5.094607867,1,21.5,5,1,1,"high"
"1189",9510,9509,"king",35670,6592,1688,3319,993,129.254902,3.819083076,20.12398665,3.22762965,"Noun",6258,0.949620637,5.110917218,1,31,4,9,1,"high"
"1190",15650,15649,"sense",57843,6722,3839,6671,3825,131.8039216,3.827563111,45.76776347,3.584331224,"Noun",6247,0.930443849,5.119397253,1,33.25,5,2,1,"high"
"1191",5347,5346,"dream",19889,6798,2809,6418,2729,133.2941176,3.832445041,33.48831664,3.44870632,"Noun",5353,0.787785136,5.124279183,1,33.5,5,3,1,"high"
"1192",18014,18013,"top",66835,6805,3606,6080,3440,133.4313725,3.832891945,42.98998569,3.557146142,"Noun",3655,0.537420968,5.124726087,1,9.5,3,19,1,"high"
"1193",14819,14818,"ride",55060,6904,3116,6576,3054,135.372549,3.839163683,37.14830711,3.493736802,"Noun",3910,0.566830965,5.130997825,1,17.67,4,14,1,"high"
"1194",10273,10272,"lord",37947,7046,1994,1421,360,138.1568627,3.848004271,23.77205532,3.2999429,"Noun",5117,0.728398577,5.139838414,1,28.33,4,7,1,"high"
"1195",174,173,"air",1304,7090,3325,6023,3132,139.0196078,3.850707485,39.63996185,3.521922245,"Noun",7043,0.995758518,5.142541628,1,3.5,3,5,1,"high"
"1196",4507,4506,"date",16285,7218,2987,7068,2947,141.5294118,3.858477042,35.6103958,3.475380593,"Noun",6440,0.890856273,5.150311184,1,24.67,4,13,1,"high"
"1197",13181,13180,"plan",48461,7432,3528,7109,3476,145.7254902,3.871164133,42.06008584,3.547651658,"Noun",5671,0.763051668,5.162998275,1,17.67,4,3,1,"high"
"1198",17572,17571,"team",65216,7528,2623,6765,2473,147.6078431,3.876737297,31.27086314,3.418963831,"Noun",7263,0.967497003,5.168571439,1,31.67,4,9,1,"high"
"1199",16988,16987,"street",62886,7557,3411,5281,2861,148.1764706,3.878406888,40.66523605,3.533009022,"Noun",7532,0.998144712,5.17024103,1,60.4,6,0,1,"high"
"1200",15727,15726,"sex",58123,7761,2490,7147,2392,152.1764706,3.889973638,29.68526466,3.396373728,"Noun",7726,0.996646027,5.181807781,1,3.5,3,6,1,"high"
"1201",7915,7914,"hair",29101,7831,3632,7535,3582,153.5490196,3.893872679,43.29995231,3.560265398,"Noun",7819,0.999872123,5.185706821,1,24,4,5,1,"high"
"1202",10319,10318,"luck",38141,7840,3874,7609,3815,153.7254902,3.894371454,46.18502623,3.588271707,"Noun",7775,0.992848934,5.186205596,1,22,4,12,1,"high"
"1203",6793,6792,"food",25238,7876,3605,7355,3494,154.4313725,3.896360845,42.9780639,3.557025722,"Noun",7869,0.999745903,5.188194988,1,28.33,4,10,1,"high"
"1204",3138,3137,"child",11062,8040,3067,7673,2995,157.6470588,3.905310062,36.56413925,3.486855355,"Noun",8027,0.999875436,5.197144204,1,36.25,5,1,1,"high"
"1205",11744,11743,"news",43128,8399,3976,7681,3838,164.6862745,3.924279286,47.40104912,3.599555591,"Noun",8382,0.999642218,5.216113428,1,11.67,4,6,1,"high"
"1206",10025,10024,"light",37228,8425,3924,7737,3767,165.1960784,3.925621455,46.78111588,3.593839661,"Noun",5589,0.664645023,5.217455597,1,18.75,5,8,1,"high"
"1207",6192,6191,"fact",23309,8801,4369,8649,4339,172.5686275,3.944581364,52.08631378,3.640481437,"Noun",7423,0.843235261,5.236415506,1,16,4,5,1,"high"
"1208",19044,19043,"war",71974,8912,2546,7448,2218,174.745098,3.950023907,30.35288507,3.406028945,"Noun",8905,0.999663224,5.241858049,1,8.5,3,15,1,"high"
"1209",1860,1859,"book",7177,9026,3244,8226,3075,176.9803922,3.955543442,38.67429661,3.511214701,"Noun",8749,0.971463469,5.247377585,1,30.67,4,12,1,"high"
"1210",1704,1703,"blood",6644,9492,3526,8698,3393,186.1176471,3.977403481,42.03624225,3.54740546,"Noun",9460,0.997364259,5.269237623,1,33.25,5,4,1,"high"
"1211",1372,1371,"bed",5328,9543,4113,9407,4094,187.1176471,3.979730431,49.03433476,3.614264287,"Noun",9495,0.996955061,5.271564573,1,6,3,14,1,"high"
"1212",18345,18344,"truth",68015,9801,4193,9350,4095,192.1764706,3.991314698,49.98807821,3.622628426,"Noun",9787,1,5.28314884,1,30.75,5,0,1,"high"
"1213",5161,5160,"dog",19327,9835,3049,8851,2935,192.8431373,3.99281852,36.34954697,3.484299839,"Noun",9735,0.990839695,5.284652662,1,7,3,14,1,"high"
"1214",15972,15971,"side",59005,10247,4725,9820,4646,200.9215686,4.010639117,56.3304721,3.674493717,"Noun",10173,0.993748168,5.302473259,1,17.67,4,11,1,"high"
"1215",10065,10064,"line",37359,10515,4539,10060,4455,206.1764706,4.021850577,54.1130186,3.657055853,"Noun",9959,0.948115004,5.31368472,1,37,4,22,1,"high"
"1216",14700,14699,"rest",54471,10861,5142,10547,5082,212.9607843,4.035909798,61.3018598,3.711216524,"Noun",9099,0.838154016,5.327743941,1,22,4,11,1,"high"
"1217",7831,7830,"gun",28832,10873,2976,10548,2928,213.1960784,4.036389329,35.47925608,3.473778835,"Noun",10813,0.996589862,5.328223471,1,7,3,14,1,"high"
"1218",4556,4555,"death",16444,11051,4278,9811,4118,216.6862745,4.043440876,51.00143062,3.631342286,"Noun",11024,0.997917987,5.335275018,1,47.25,5,2,1,"high"
"1219",7152,7151,"game",26592,11926,3774,11451,3698,233.8431373,4.076531219,44.99284692,3.576916956,"Noun",11721,0.984296271,5.368365361,1,20.67,4,13,1,"high"
"1220",1613,1612,"bit",6275,11987,5084,11793,5059,235.0392157,4.078746734,60.6103958,3.706290957,"Noun",6057,0.505592654,5.370580876,1,8,3,17,1,"high"
"1221",7060,7059,"fun",26274,12010,4632,11650,4589,235.4901961,4.079579167,55.22174535,3.6658623,"Noun",6172,0.514762302,5.371413309,1,6,3,13,1,"high"
"1222",19424,19423,"word",73480,12013,5147,11452,5030,235.5490196,4.079687628,61.36146876,3.711638538,"Noun",11955,0.995503372,5.37152177,1,23,4,10,1,"high"
"1223",13326,13325,"point",48866,12063,5202,11289,5072,236.5294118,4.081491329,62.01716738,3.716253826,"Noun",10826,0.898423237,5.373325471,1,40.75,5,3,1,"high"
"1224",19164,19163,"week",72367,12164,5024,12051,5001,238.5098039,4.085112113,59.89508822,3.701136066,"Noun",12155,1,5.376946255,1,24,4,7,1,"high"
"1225",2991,2990,"chance",10566,12303,5343,12079,5334,241.2352941,4.090046322,63.6981402,3.727866449,"Noun",12082,0.983155668,5.381880465,1,49.4,6,2,1,"high"
"1226",8159,8158,"heart",29889,12453,4582,11952,4507,244.1764706,4.095308861,54.6256557,3.661149857,"Noun",12443,0.99991964,5.387143004,1,48.5,5,2,1,"high"
"1227",5373,5372,"drink",19967,12617,4353,11605,4198,247.3921569,4.100990523,51.89556509,3.638888425,"Noun",6454,0.512181573,5.392824665,1,51.75,5,3,1,"high"
"1228",18089,18088,"town",67084,12644,4116,12250,4047,247.9215686,4.101918834,49.07010014,3.614580867,"Noun",12608,0.997468354,5.393752976,1,19,4,5,1,"high"
"1229",4547,4546,"deal",16421,13330,5231,12637,5123,261.372549,4.124862728,62.36289938,3.718667735,"Noun",9068,0.680985281,5.416696871,1,33.33,4,16,1,"high"
"1230",12604,12603,"part",46469,13337,5604,12790,5508,261.5098039,4.125090713,66.80972818,3.748575617,"Noun",12942,0.971111278,5.416924855,1,36.67,4,17,1,"high"
"1231",5777,5776,"end",21466,13559,5673,12881,5552,265.8627451,4.13225969,67.6323319,3.753889331,"Noun",9153,0.677347739,5.424093832,1,1.5,3,1,1,"high"
"1232",12971,12970,"phone",47779,13756,4502,13087,4436,269.7254902,4.138523737,53.67191226,3.653501947,"Noun",13225,0.962588252,5.430357879,1,25.5,5,3,1,"high"
"1233",19529,19528,"year",73890,14174,4981,13091,4891,277.9215686,4.151523068,59.38245112,3.697403723,"Noun",14154,1,5.44335721,1,29.33,4,11,1,"high"
"1234",7962,7961,"hand",29273,14262,5562,13466,5431,279.6470588,4.154210882,66.30901288,3.74530906,"Noun",13177,0.924961393,5.446045024,1,33.33,4,9,1,"high"
"1235",2772,2771,"case",9866,14403,4885,14006,4849,282.4117647,4.158483113,58.23795899,3.688953463,"Noun",11861,0.823623359,5.450317255,1,26,4,14,1,"high"
"1236",6180,6179,"face",23275,14747,5610,14152,5529,289.1568627,4.168733129,66.88125894,3.749040269,"Noun",11894,0.807193756,5.460567271,1,19,4,11,1,"high"
"1237",5225,5224,"door",19518,14895,5286,14339,5228,292.0588235,4.173069664,63.018598,3.72320931,"Noun",14863,1,5.464903806,1,26.67,4,5,1,"high"
"1238",17057,17056,"stuff",63114,15653,5429,15337,5392,306.9215686,4.194625329,64.7234144,3.73479983,"Noun",14883,0.951111963,5.486459472,1,26,5,4,1,"high"
"1239",2867,2866,"cause",10141,15812,4946,9988,4274,310.0392157,4.199014271,58.96518836,3.69434191,"Noun",13050,0.826891395,5.490848413,1,36.75,5,1,1,"high"
"1240",15395,15394,"school",56969,16989,4531,15967,4447,333.1176471,4.230193379,54.01764425,3.656289901,"Noun",16973,0.998529239,5.522027521,1,15,6,0,1,"high"
"1241",9470,9469,"kid",35553,17299,4625,15988,4556,339.1960784,4.238046103,55.1382928,3.665205628,"Noun",16701,0.96755692,5.529880245,1,6,3,10,1,"high"
"1242",19285,19284,"wife",72957,17795,4811,17592,4781,348.9215686,4.250322397,57.3557463,3.682325619,"Noun",17782,0.999943767,5.542156539,1,12,4,9,1,"high"
"1243",8110,8109,"head",29777,18947,6294,18207,6235,371.5098039,4.277563376,75.03576538,3.798995734,"Noun",17392,0.919093167,5.569397518,1,32,4,12,1,"high"
"1244",10854,10853,"men",39952,19011,4996,17450,4804,372.7647059,4.279027806,59.56127802,3.698709349,"Noun",18999,0.999842122,5.570861948,1,6.5,3,13,1,"high"
"1245",16407,16406,"son",60775,20949,5145,18329,4838,410.7647059,4.321184027,61.33762518,3.711469782,"Noun",20864,0.999520935,5.613018169,1,7.5,3,15,1,"high"
"1246",9293,9292,"job",34925,21063,5983,20853,5957,413,4.323540846,71.32808774,3.776991585,"Noun",21043,0.999952481,5.615374988,1,7,3,14,1,"high"
"1247",6998,6997,"friend",26000,21384,6178,20982,6147,419.2941176,4.330109255,73.65283739,3.790918195,"Noun",21297,0.997424129,5.621943397,1,45.8,6,0,1,"high"
"1248",11252,11251,"mom",41356,21950,4077,8199,2746,430.3921569,4.34145431,48.60515021,3.610447221,"Noun",21822,0.998535737,5.633288452,1,4.5,3,9,1,"high"
"1249",14973,14972,"room",55546,22415,6251,21385,6167,439.5098039,4.350558118,74.52312828,3.796018969,"Noun",22338,0.998034135,5.64239226,1,29.33,4,9,1,"high"
"1250",19449,19448,"world",73538,23216,6194,21342,6027,455.2156863,4.365806101,73.84358608,3.792041311,"Noun",23151,0.999740899,5.657640244,1,24.75,5,1,1,"high"
"1251",11146,11145,"miss",41025,23850,5432,8516,4163,467.6470588,4.377506592,64.75917978,3.735039705,"Noun",15492,0.649968534,5.669340735,1,19,4,7,1,"high"
"1252",2669,2668,"car",9511,24636,5154,23946,5106,483.0588235,4.391587824,61.44492132,3.71222867,"Noun",24603,0.999959356,5.683421966,1,9,3,18,1,"high"
"1253",11048,11047,"mind",40680,24715,6870,23477,6771,484.6078431,4.392978187,81.90271817,3.837019949,"Noun",12457,0.504740681,5.684812329,1,31.33,4,12,1,"high"
"1254",4432,4431,"dad",16036,25870,4351,9451,2954,507.254902,4.412813216,51.87172151,3.638688887,"Noun",25728,0.998874092,5.704647358,1,7.5,3,15,1,"high"
"1255",8570,8569,"house",31268,26214,6040,24470,5849,514,4.418549862,72.00762995,3.781108836,"Noun",25883,0.989449138,5.710384004,1,42.25,5,5,1,"high"
"1256",1998,1997,"boy",7528,27021,6133,22615,5690,529.8235294,4.43171749,73.1163567,3.787743772,"Noun",26859,0.998958605,5.723551632,1,7,3,14,1,"high"
"1257",7364,7363,"girl",27336,28413,6143,27239,6094,557.1176471,4.453532376,73.23557463,3.788451207,"Noun",28298,0.999893997,5.745366518,1,11.67,4,3,1,"high"
"1258",10285,10284,"lot",37981,29066,7185,28738,7165,569.9215686,4.463400211,85.65808298,3.856487213,"Noun",21770,0.749242841,5.755234353,1,8.5,3,17,1,"high"
"1259",9504,9503,"kind",35635,30125,7317,28973,7259,590.6862745,4.478941472,87.23175966,3.864392405,"Noun",21140,0.702185611,5.770775614,1,29.33,4,8,1,"high"
"1260",13164,13163,"place",48415,30736,7279,30163,7246,602.6666667,4.487661477,86.77873152,3.862131379,"Noun",28698,0.933814916,5.779495619,1,38.75,5,4,1,"high"
"1261",17733,17732,"thanks",65788,31789,7149,7764,4235,623.3137255,4.502290528,85.22889843,3.854306042,"Noun",31251,0.984376477,5.79412467,1,47.8,6,2,1,"high"
"1262",11600,11599,"name",42511,32735,7031,31694,6977,641.8627451,4.515025612,83.82212685,3.847078862,"Noun",31220,0.955002906,5.806859754,1,16,4,9,1,"high"
"1263",7873,7872,"guy",28944,38893,6594,37462,6561,762.6078431,4.58988261,78.61230329,3.8192148,"Noun",37515,0.965910554,5.881716752,1,3.5,3,6,1,"high"
"1264",10000,9999,"life",37180,40629,7596,38855,7561,796.6470588,4.608846822,90.55793991,3.880642126,"Noun",40575,0.999975355,5.900680964,1,14,4,10,1,"high"
"1265",4520,4519,"day",16334,40893,7727,38926,7687,801.8235294,4.611659593,92.1196948,3.888067113,"Noun",40424,0.991245923,5.903493735,1,8.5,3,16,1,"high"
"1266",11786,11785,"night",43253,44168,7381,42911,7343,866.0392157,4.645117567,87.99475441,3.868174041,"Noun",44121,1,5.936951709,1,12.5,5,8,1,"high"
"1267",17778,17777,"thing",65978,55522,8058,55245,8057,1088.666667,4.744472924,96.0658083,3.906281156,"Noun",55460,0.999603475,6.036307066,1,44.75,5,5,1,"high"
"1268",19132,19131,"way",72241,72661,8222,71259,8206,1424.72549,4.861307348,98.02098236,3.91503029,"Noun",71592,0.986237963,6.15314149,1,10,3,20,1,"high"
"1269",10517,10516,"man",38821,94133,8054,84739,7956,1845.745098,4.973746513,96.01812113,3.906065545,"Noun",93487,0.995251935,6.265580656,1,9.5,3,19,1,"high"
"1270",17882,17881,"time",66411,99890,8308,96603,8303,1958.627451,4.999526361,99.04625656,3.919548759,"Noun",98420,0.986162463,6.291360503,1,15.67,4,9,1,"high"
"1271",1620,1619,"bitterness",6301,72,68,71,67,1.411764706,1.86332286,0.810681927,1.838849091,"Noun",72,1,3.155157002,3,51.33,10,0,1,"low"
"1272",2995,2994,"chandelier",10579,72,54,69,52,1.411764706,1.86332286,0.643776824,1.740362689,"Noun",72,1,3.155157002,3,53.22,10,0,1,"low"
"1273",3990,3989,"councilman",14586,72,35,44,26,1.411764706,1.86332286,0.417262756,1.556302501,"Noun",53,0.736111111,3.155157002,3,46.44,10,0,1,"low"
"1274",5793,5792,"enema",21547,72,52,65,50,1.411764706,1.86332286,0.619933238,1.72427587,"Noun",72,1,3.155157002,3,9.75,5,1,1,"low"
"1275",8680,8679,"hyena",31714,72,37,64,35,1.411764706,1.86332286,0.441106342,1.579783597,"Noun",70,0.972222222,3.155157002,3,8,5,0,1,"low"
"1276",10119,10118,"listener",37496,72,71,72,71,1.411764706,1.86332286,0.846447306,1.857332496,"Noun",72,1,3.155157002,3,100.43,8,1,1,"low"
"1277",868,867,"attacker",3720,73,60,69,59,1.431372549,1.86923172,0.715307582,1.785329835,"Noun",71,0.986111111,3.161065862,3,44,8,1,1,"low"
"1278",2594,2593,"canister",9299,73,35,73,35,1.431372549,1.86923172,0.417262756,1.556302501,"Noun",73,1,3.161065862,3,110.43,8,1,1,"low"
"1279",2606,2605,"cannonball",9328,73,49,35,23,1.431372549,1.86923172,0.584167859,1.698970004,"Noun",72,0.98630137,3.161065862,3,21,10,0,1,"low"
"1280",2732,2731,"carousel",9743,73,50,52,40,1.431372549,1.86923172,0.596089652,1.707570176,"Noun",49,0.671232877,3.161065862,3,60.71,8,0,1,"low"
"1281",3711,3710,"concierge",13228,73,50,66,48,1.431372549,1.86923172,0.596089652,1.707570176,"Noun",73,1,3.161065862,3,67.88,9,0,1,"low"
"1282",4072,4071,"coworkers",14818,73,64,70,62,1.431372549,1.86923172,0.762994754,1.812913357,"Noun",73,1,3.161065862,3,75.88,9,0,1,"low"
"1283",4671,4670,"delegate",16998,73,52,68,49,1.431372549,1.86923172,0.619933238,1.72427587,"Noun",49,0.662162162,3.161065862,3,64.71,8,1,1,"low"
"1284",4725,4724,"density",17271,73,65,71,64,1.431372549,1.86923172,0.774916547,1.819543936,"Noun",73,1,3.161065862,3,75,7,1,1,"low"
"1285",8213,8212,"helium",30071,73,48,58,43,1.431372549,1.86923172,0.572246066,1.69019608,"Noun",73,1,3.161065862,3,34.4,6,0,1,"low"
"1286",10437,10436,"magnitude",38574,73,67,72,66,1.431372549,1.86923172,0.798760134,1.832508913,"Noun",72,1,3.161065862,3,33.25,9,0,1,"low"
"1287",13338,13337,"polaroid",48911,73,55,6,4,1.431372549,1.86923172,0.655698617,1.748188027,"Noun",72,1,3.161065862,3,38.57,8,0,1,"low"
"1288",18605,18604,"urgency",70513,73,66,73,66,1.431372549,1.86923172,0.78683834,1.826074803,"Noun",73,1,3.161065862,3,21.83,7,0,1,"low"
"1289",2674,2673,"caravan",9532,74,45,68,42,1.450980392,1.875061263,0.536480687,1.662757832,"Noun",74,1,3.166895406,3,64.33,7,0,1,"low"
"1290",8273,8272,"heroine",30298,74,49,73,48,1.450980392,1.875061263,0.584167859,1.698970004,"Noun",74,1,3.166895406,3,166.33,7,0,1,"low"
"1291",8769,8768,"imagery",32147,74,62,72,62,1.450980392,1.875061263,0.739151168,1.799340549,"Noun",74,1,3.166895406,3,84.5,7,0,1,"low"
"1292",9250,9249,"jellyfish",34745,74,40,67,38,1.450980392,1.875061263,0.476871722,1.612783857,"Noun",74,1,3.166895406,3,35.88,9,0,1,"low"
"1293",10946,10945,"microchip",40377,74,33,70,32,1.450980392,1.875061263,0.39341917,1.531478917,"Noun",74,1,3.166895406,3,22.13,9,0,1,"low"
"1294",12314,12313,"overcoat",45360,74,55,65,51,1.450980392,1.875061263,0.655698617,1.748188027,"Noun",73,0.986486486,3.166895406,3,34.71,8,0,1,"low"
"1295",12342,12341,"oversight",45601,74,68,64,63,1.450980392,1.875061263,0.810681927,1.838849091,"Noun",66,0.891891892,3.166895406,3,29.88,9,1,1,"low"
"1296",13861,13860,"provider",50866,74,67,67,64,1.450980392,1.875061263,0.798760134,1.832508913,"Noun",74,1,3.166895406,3,82.86,8,2,1,"low"
"1297",17468,17467,"talisman",64832,74,27,73,27,1.450980392,1.875061263,0.321888412,1.447158031,"Noun",74,1,3.166895406,3,42,8,0,1,"low"
"1298",787,786,"assailant",3420,75,62,73,60,1.470588235,1.880813592,0.739151168,1.799340549,"Noun",75,1,3.172647734,3,45.13,9,0,1,"low"
"1299",1239,1238,"barricade",4942,75,50,68,47,1.470588235,1.880813592,0.596089652,1.707570176,"Noun",52,0.693333333,3.172647734,3,53,9,0,1,"low"
"1300",1649,1648,"blasphemy",6452,75,63,54,51,1.470588235,1.880813592,0.751072961,1.806179974,"Noun",74,1,3.172647734,3,23.5,9,1,1,"low"
"1301",5063,5062,"dispatcher",18854,75,54,50,39,1.470588235,1.880813592,0.643776824,1.740362689,"Noun",68,0.918918919,3.172647734,3,52.33,10,2,1,"low"
"1302",9147,9146,"ironing",34304,75,60,74,59,1.470588235,1.880813592,0.715307582,1.785329835,"Noun",40,0.533333333,3.172647734,3,288.17,7,1,1,"low"
"1303",11663,11662,"nebula",42768,75,24,20,8,1.470588235,1.880813592,0.286123033,1.397940009,"Noun",40,0.533333333,3.172647734,3,12.2,6,0,1,"low"
"1304",16784,16783,"starvation",62158,75,69,67,62,1.470588235,1.880813592,0.82260372,1.84509804,"Noun",75,1,3.172647734,3,132.22,10,0,1,"low"
"1305",381,380,"ammonia",1934,76,49,60,44,1.490196078,1.886490725,0.584167859,1.698970004,"Noun",76,1,3.178324867,3,15.83,7,0,1,"low"
"1306",497,496,"annulment",2352,76,28,75,28,1.490196078,1.886490725,0.333810205,1.462397998,"Noun",76,1,3.178324867,3,47.5,9,0,1,"low"
"1307",884,883,"attire",3768,76,62,72,60,1.490196078,1.886490725,0.739151168,1.799340549,"Noun",70,0.921052632,3.178324867,3,28.2,6,0,1,"low"
"1308",5780,5779,"endeavor",21479,76,67,67,62,1.490196078,1.886490725,0.798760134,1.832508913,"Noun",54,0.710526316,3.178324867,3,30.86,8,0,1,"low"
"1309",6139,6138,"extinction",23111,76,65,71,63,1.490196078,1.886490725,0.774916547,1.819543936,"Noun",76,1,3.178324867,3,122,10,0,1,"low"
"1310",6535,6534,"firearm",24372,76,66,74,66,1.490196078,1.886490725,0.78683834,1.826074803,"Noun",75,1,3.178324867,3,40.5,7,1,1,"low"
"1311",6537,6536,"fireball",24375,76,40,63,34,1.490196078,1.886490725,0.476871722,1.612783857,"Noun",71,0.946666667,3.178324867,3,36.43,8,0,1,"low"
"1312",8229,8228,"hemisphere",30141,76,62,45,39,1.490196078,1.886490725,0.739151168,1.799340549,"Noun",76,1,3.178324867,3,27.78,10,0,1,"low"
"1313",10146,10145,"livelihood",37574,76,65,76,65,1.490196078,1.886490725,0.774916547,1.819543936,"Noun",75,1,3.178324867,3,21.56,10,1,1,"low"
"1314",10751,10750,"mayflower",39598,76,31,1,1,1.490196078,1.886490725,0.369575584,1.505149978,"Noun",50,0.684931507,3.178324867,3,27.5,9,0,1,"low"
"1315",12084,12083,"omega",44504,76,43,20,13,1.490196078,1.886490725,0.512637101,1.643452676,"Noun",76,1,3.178324867,3,4,5,0,1,"low"
"1316",12141,12140,"oppression",44690,76,63,75,63,1.490196078,1.886490725,0.751072961,1.806179974,"Noun",76,1,3.178324867,3,92.11,10,0,1,"low"
