numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f
16484	16483	spade	61046	118	57	55	38	2.3137	2.0755	0.67954	1.7634	Noun	92	0.78632	3.3674	1	28.5	5	5	1	low	low1	3	30	1	2	31	32	33	34
7297	7296	gent	27016	82	64	76	60	1.6078	1.9191	0.76299	1.8129	Noun	82	1	3.2109	1	19.67	4	10	1	low	low1	3	30	1	2	31	32	33	34
17485	17484	tang	64917	114	68	12	12	2.2353	2.0607	0.81068	1.8388	Noun	113	0.99123	3.3525	1	32	4	11	1	low	low1	3	30	1	2	31	32	33	34
11936	11935	nuke	43903	121	70	107	62	2.3725	2.0864	0.83453	1.8513	Noun	85	0.70248	3.3782	1	9.67	4	3	1	low	low1	3	30	1	2	31	32	33	34
16835	16834	stem	62322	114	95	112	93	2.2353	2.0607	1.1326	1.9823	Noun	83	0.72807	3.3525	1	7.67	4	4	1	low	low1	3	30	1	2	31	32	33	34
15493	15492	scroll	57271	116	48	102	39	2.2745	2.0682	0.57225	1.6902	Noun	103	0.88793	3.36	1	26.8	6	1	1	low	low1	3	30	1	2	31	32	33	34
10505	10504	malt	38788	84	66	73	61	1.6471	1.9294	0.78684	1.8261	Noun	84	1	3.2213	1	29.67	4	7	1	low	low1	3	30	1	2	31	32	33	34
8158	8157	hearse	29886	81	53	80	52	1.5882	1.9138	0.63186	1.7324	Noun	71	0.8875	3.2056	1	56.6	6	1	1	low	low1	3	30	1	2	31	32	33	34
18224	18223	trend	67604	106	79	84	76	2.0784	2.0294	0.94182	1.9031	Noun	87	0.83654	3.3212	1	33	5	1	1	low	low1	3	30	1	2	31	32	33	34
7235	7234	gauze	26843	73	56	63	51	1.4314	1.8692	0.66762	1.7559	Noun	54	0.73973	3.1611	1	14.25	5	2	1	low	low1	3	30	1	2	31	32	33	34
10690	10689	mast	39380	83	57	70	49	1.6275	1.9243	0.67954	1.7634	Noun	83	1	3.2161	1	34.67	4	16	1	low	low1	3	30	1	2	31	32	33	34
11431	11430	mound	41872	77	47	77	47	1.5098	1.8921	0.56032	1.6812	Noun	77	1	3.1839	1	40	5	9	1	low	low1	3	30	1	2	31	32	33	34
13880	13879	prune	50923	75	62	62	52	1.4706	1.8808	0.73915	1.7993	Noun	41	0.54667	3.1726	1	30.5	5	2	1	low	low1	3	30	1	2	31	32	33	34
16674	16673	squash	61801	223	162	201	150	4.3725	2.3502	1.9313	2.2122	Noun	130	0.58296	3.6421	1	19.2	6	0	1	low	low1	3	30	1	2	31	32	33	34
1135	1134	ban	4622	160	84	125	71	3.1373	2.2068	1.0014	1.9294	Noun	83	0.51875	3.4987	1	8.5	3	18	1	low	low1	3	30	1	2	31	32	33	34
9855	9854	leech	36769	89	50	56	40	1.7451	1.9542	0.59609	1.7076	Noun	57	0.64045	3.2461	1	35.75	5	2	1	low	low1	3	30	1	2	31	32	33	34
1767	1766	boar	6846	111	60	93	55	2.1765	2.0492	0.71531	1.7853	Noun	111	1	3.3411	1	26.33	4	5	1	low	low1	3	30	1	2	31	32	33	34
19229	19228	whim	72682	119	96	117	96	2.3333	2.0792	1.1445	1.9868	Noun	119	1	3.371	1	11	4	5	1	low	low1	3	30	1	2	31	32	33	34
6736	6735	fluke	25036	89	65	80	61	1.7451	1.9542	0.77492	1.8195	Noun	89	1	3.2461	1	25.25	5	2	1	low	low1	3	30	1	2	31	32	33	34
3421	3420	clutch	12160	127	82	118	78	2.4902	2.1072	0.97759	1.9191	Noun	100	0.7874	3.399	1	28.2	6	1	1	low	low1	3	30	1	2	31	32	33	34
1286	1285	batch	5065	212	188	208	186	4.1569	2.3284	2.2413	2.2765	Noun	210	0.99057	3.6202	1	45	5	9	1	low	low1	3	30	1	2	31	32	33	34
1157	1156	bane	4674	94	34	24	22	1.8431	1.9777	0.40534	1.5441	Noun	88	0.93617	3.2696	1	36.67	4	18	1	low	low1	3	30	1	2	31	32	33	34
18113	18112	tract	67153	73	56	71	54	1.4314	1.8692	0.66762	1.7559	Noun	70	0.9589	3.1611	1	41.75	5	3	1	low	low1	3	30	1	2	31	32	33	34
15106	15105	rust	55972	127	101	112	93	2.4902	2.1072	1.2041	2.0086	Noun	77	0.6063	3.399	1	27	4	12	1	low	low1	3	30	1	2	31	32	33	34
10701	10700	mat	39422	178	139	166	135	3.4902	2.2529	1.6571	2.1461	Noun	174	0.98305	3.5447	1	11.5	3	22	1	low	low1	3	30	1	2	31	32	33	34
17775	17774	thigh	65969	191	152	177	146	3.7451	2.2833	1.8121	2.1847	Noun	191	1	3.5751	1	21.5	5	0	1	low	low1	3	30	1	2	31	32	33	34
16656	16655	spur	61741	73	57	66	53	1.4314	1.8692	0.67954	1.7634	Noun	62	0.84932	3.1611	1	8.33	4	4	1	low	low1	3	30	1	2	31	32	33	34
12744	12743	pea	46833	199	127	159	111	3.902	2.301	1.5141	2.1072	Noun	207	0.99043	3.5929	1	6.5	3	11	1	low	low1	3	30	1	2	31	32	33	34
7100	7099	fuzz	26424	95	71	88	66	1.8627	1.9823	0.84645	1.8573	Noun	95	1	3.2741	1	6	4	2	1	low	low1	3	30	1	2	31	32	33	34
15100	15099	ruse	55955	85	72	85	72	1.6667	1.9345	0.85837	1.8633	Noun	85	1	3.2263	1	20.67	4	9	1	low	low1	3	30	1	2	31	32	33	34
15251	15250	sap	56458	178	132	171	128	3.4902	2.2529	1.5737	2.1239	Noun	162	0.90503	3.5447	1	9	3	19	1	low	low1	3	30	1	2	31	32	33	34
17018	17017	stripe	62990	74	53	65	49	1.451	1.8751	0.63186	1.7324	Noun	68	0.91892	3.1669	1	47.2	6	5	1	low	low1	3	30	1	2	31	32	33	34
13284	13283	plum	48734	174	112	125	92	3.4118	2.243	1.3352	2.0531	Noun	162	0.93103	3.5349	1	12.33	4	5	1	low	low1	3	30	1	2	31	32	33	34
15333	15332	scalp	56749	188	141	177	135	3.6863	2.2765	1.681	2.1523	Noun	158	0.84492	3.5683	1	18.5	5	3	1	low	low1	3	30	1	2	31	32	33	34
9738	9737	latch	36436	98	73	80	63	1.9216	1.9956	0.87029	1.8692	Noun	56	0.56566	3.2875	1	42.25	5	7	1	low	low1	3	30	1	2	31	32	33	34
14851	14850	rim	55158	125	95	103	80	2.451	2.1004	1.1326	1.9823	Noun	121	0.97581	3.3922	1	5	3	10	1	low	low1	3	30	1	2	31	32	33	34
18858	18857	vine	71374	107	80	78	62	2.098	2.0334	0.95374	1.9085	Noun	104	0.98113	3.3253	1	31	4	15	1	low	low1	3	30	1	2	31	32	33	34
6263	6262	farce	23544	89	68	88	67	1.7451	1.9542	0.81068	1.8388	Noun	89	1	3.2461	1	35.75	5	1	1	low	low1	3	30	1	2	31	32	33	34
13292	13291	plunge	48759	114	101	108	96	2.2353	2.0607	1.2041	2.0086	Noun	61	0.53509	3.3525	1	33.2	6	0	1	low	low1	3	30	1	2	31	32	33	34
8371	8370	hoax	30653	123	82	122	82	2.4118	2.0934	0.97759	1.9191	Noun	119	0.96748	3.3853	1	17.67	4	1	1	low	low1	3	30	1	2	31	32	33	34
5014	5013	disc	18488	131	77	122	73	2.5686	2.1206	0.91798	1.8921	Noun	129	1	3.4124	1	13	4	2	1	low	low1	3	30	1	2	31	32	33	34
10295	10294	louse	38018	86	63	84	62	1.6863	1.9395	0.75107	1.8062	Noun	87	1	3.2314	1	42.25	5	6	1	low	low1	3	30	1	2	31	32	33	34
11894	11893	notch	43761	170	131	148	129	3.3333	2.233	1.5618	2.1206	Noun	152	0.89412	3.5248	1	31	5	1	1	low	low1	3	30	1	2	31	32	33	34
18609	18608	urn	70533	99	46	88	43	1.9412	2	0.5484	1.6721	Noun	88	0.88889	3.2918	1	1	3	0	1	low	low1	3	30	1	2	31	32	33	34
3736	3735	cone	13333	149	114	126	102	2.9216	2.1761	1.3591	2.0607	Noun	146	0.98649	3.4679	1	32.67	4	18	1	low	low1	3	30	1	2	31	32	33	34
7578	7577	graft	28057	84	49	79	48	1.6471	1.9294	0.58417	1.699	Noun	71	0.84524	3.2213	1	36.5	5	3	1	low	low1	3	30	1	2	31	32	33	34
7684	7683	grinch	28436	133	26	3	3	2.6078	2.1271	0.30997	1.4314	Noun	78	0.59091	3.4189	1	56.2	6	0	1	low	low1	3	30	1	2	31	32	33	34
3367	3366	cloak	12000	153	92	147	90	3	2.1875	1.0968	1.9685	Noun	151	0.98693	3.4794	1	29.5	5	2	1	low	low1	3	30	1	2	31	32	33	34
13528	13527	pouch	49516	87	57	87	57	1.7059	1.9445	0.67954	1.7634	Noun	85	0.97701	3.2363	1	41.25	5	5	1	low	low1	3	30	1	2	31	32	33	34
13551	13550	pox	49579	75	54	74	53	1.4706	1.8808	0.64378	1.7404	Noun	76	1	3.1726	1	4.5	3	8	1	low	low1	3	30	1	2	31	32	33	34
7608	7607	grape	28163	204	137	163	116	4	2.3118	1.6333	2.1399	Noun	204	1	3.6036	1	39.75	5	8	1	low	low1	3	30	1	2	31	32	33	34
15754	15753	sham	58237	77	60	67	58	1.5098	1.8921	0.71531	1.7853	Noun	67	0.87013	3.1839	1	14.67	4	6	1	low	low1	3	30	1	2	31	32	33	34
7242	7241	gaze	26869	129	103	110	90	2.5294	2.1139	1.2279	2.017	Noun	126	0.97674	3.4058	1	12.67	4	10	1	low	low1	3	30	1	2	31	32	33	34
16213	16212	slob	59914	182	137	172	135	3.5686	2.2625	1.6333	2.1399	Noun	173	0.95055	3.5543	1	15.67	4	8	1	low	low1	3	30	1	2	31	32	33	34
18932	18931	vogue	71593	119	61	24	11	2.3333	2.0792	0.72723	1.7924	Noun	118	1	3.371	1	11.75	5	2	1	low	low1	3	30	1	2	31	32	33	34
3217	3216	chunk	11460	211	136	142	130	4.1373	2.3263	1.6214	2.1367	Noun	201	0.95261	3.6182	1	30.25	5	3	1	low	low1	3	30	1	2	31	32	33	34
7584	7583	gram	28073	132	93	102	73	2.5882	2.1239	1.1087	1.9731	Noun	132	1	3.4157	1	19.33	4	7	1	low	low1	3	30	1	2	31	32	33	34
3903	3902	cork	14291	146	116	113	90	2.8627	2.1673	1.3829	2.0682	Noun	112	0.77778	3.4592	1	30.33	4	8	1	low	low1	3	30	1	2	31	32	33	34
19418	19417	wool	73458	161	131	153	123	3.1569	2.2095	1.5618	2.1206	Noun	161	1	3.5013	1	25.33	4	6	1	low	low1	3	30	1	2	31	32	33	34
2237	2236	buff	8279	127	98	102	87	2.4902	2.1072	1.1683	1.9956	Noun	69	0.53906	3.399	1	13.33	4	6	1	low	low1	3	30	1	2	31	32	33	34
13943	13942	pun	51222	94	85	82	75	1.8431	1.9777	1.0134	1.9345	Noun	86	0.92473	3.2696	1	7.5	3	16	1	low	low1	3	30	1	2	31	32	33	34
3002	3001	chant	10610	116	82	108	77	2.2745	2.0682	0.97759	1.9191	Noun	62	0.52991	3.36	1	42	5	1	1	low	low1	3	30	1	2	31	32	33	34
16593	16592	spleen	61492	131	91	113	84	2.5686	2.1206	1.0849	1.9638	Noun	131	1	3.4124	1	40.2	6	0	1	low	low1	3	30	1	2	31	32	33	34
13801	13800	prop	50627	188	140	167	127	3.6863	2.2765	1.6691	2.1492	Noun	141	0.75	3.5683	1	13.67	4	9	1	low	low1	3	30	1	2	31	32	33	34
18324	18323	truce	67941	220	150	176	130	4.3137	2.3444	1.7883	2.179	Noun	221	1	3.6362	1	29.25	5	3	1	low	low1	3	30	1	2	31	32	33	34
13175	13174	plaid	48442	82	72	76	67	1.6078	1.9191	0.85837	1.8633	Noun	82	1	3.2109	1	35.5	5	2	1	low	low1	3	30	1	2	31	32	33	34
9836	9835	leash	36711	219	165	215	162	4.2941	2.3424	1.9671	2.2201	Noun	213	0.97706	3.6343	1	44	5	3	1	low	low1	3	30	1	2	31	32	33	34
14047	14046	quad	51533	79	53	53	43	1.549	1.9031	0.63186	1.7324	Noun	77	0.98718	3.1949	1	7	4	2	1	low	low1	3	30	1	2	31	32	33	34
14105	14104	quid	51755	161	75	146	67	3.1569	2.2095	0.89413	1.8808	Noun	161	1	3.5013	1	8.33	4	3	1	low	low1	3	30	1	2	31	32	33	34
16315	16314	snitch	60356	161	110	142	100	3.1569	2.2095	1.3114	2.0453	Noun	110	0.68323	3.5013	1	24.2	6	3	1	low	low1	3	30	1	2	31	32	33	34
4163	4162	crest	15150	107	67	69	50	2.098	2.0334	0.79876	1.8325	Noun	97	0.90654	3.3253	1	37.5	5	5	1	low	low1	3	30	1	2	31	32	33	34
8689	8688	hype	31734	83	61	79	59	1.6275	1.9243	0.72723	1.7924	Noun	83	1	3.2161	1	6.67	4	2	1	low	low1	3	30	1	2	31	32	33	34
17869	17868	tights	66363	135	78	129	76	2.6471	2.1335	0.9299	1.8976	Noun	135	1	3.4254	1	48.6	6	6	1	low	low1	3	30	1	2	31	32	33	34
8487	8486	hoop	31020	137	93	120	87	2.6863	2.1399	1.1087	1.9731	Noun	121	0.88971	3.4317	1	30.33	4	6	1	low	low1	3	30	1	2	31	32	33	34
17970	17969	toll	66697	171	151	155	139	3.3529	2.2355	1.8002	2.1818	Noun	144	0.84211	3.5274	1	37	4	12	1	low	low1	3	30	1	2	31	32	33	34
7416	7415	glitch	27507	103	77	102	76	2.0196	2.017	0.91798	1.8921	Noun	98	0.95146	3.3089	1	31.2	6	0	1	low	low1	3	30	1	2	31	32	33	34
3305	3304	claw	11819	223	137	163	123	4.3725	2.3502	1.6333	2.1399	Noun	156	0.69955	3.6421	1	13.33	4	6	1	low	low1	3	30	1	2	31	32	33	34
16149	16148	slab	59634	94	66	72	63	1.8431	1.9777	0.78684	1.8261	Noun	94	1	3.2696	1	17	4	8	1	low	low1	3	30	1	2	31	32	33	34
16510	16509	spawn	61144	93	56	68	54	1.8235	1.9731	0.66762	1.7559	Noun	58	0.63043	3.265	1	23.75	5	0	1	low	low1	3	30	1	2	31	32	33	34
9292	9291	jive	34919	86	64	77	58	1.6863	1.9395	0.76299	1.8129	Noun	59	0.68605	3.2314	1	10	4	5	1	low	low1	3	30	1	2	31	32	33	34
5514	5513	dye	20394	197	139	186	133	3.8627	2.2967	1.6571	2.1461	Noun	188	0.95431	3.5885	1	3.5	3	8	1	low	low1	3	30	1	2	31	32	33	34
15114	15113	rye	56007	212	140	154	106	4.1569	2.3284	1.6691	2.1492	Noun	156	0.73585	3.6202	1	3.5	3	7	1	low	low1	3	30	1	2	31	32	33	34
16819	16818	stealth	62252	142	78	80	53	2.7843	2.1553	0.9299	1.8976	Noun	142	1	3.4472	1	47.5	7	0	1	low	low1	3	30	1	2	31	32	33	34
10342	10341	lump	38216	181	149	177	147	3.549	2.2601	1.7763	2.1761	Noun	156	0.86188	3.5519	1	13.67	4	8	1	low	low1	3	30	1	2	31	32	33	34
391	390	amp	1977	93	73	73	60	1.8235	1.9731	0.87029	1.8692	Noun	92	1	3.265	1	1.5	3	1	1	low	low1	3	30	1	2	31	32	33	34
6707	6706	flop	24932	118	91	117	90	2.3137	2.0755	1.0849	1.9638	Noun	87	0.73729	3.3674	1	18.33	4	7	1	low	low1	3	30	1	2	31	32	33	34
15985	15984	siege	59061	118	91	113	87	2.3137	2.0755	1.0849	1.9638	Noun	119	1	3.3674	1	23.5	5	2	1	low	low1	3	30	1	2	31	32	33	34
8609	8608	hull	31420	215	114	165	96	4.2157	2.3345	1.3591	2.0607	Noun	165	0.76744	3.6263	1	28	4	14	1	low	low1	3	30	1	2	31	32	33	34
15082	15081	rump	55907	72	64	68	62	1.4118	1.8633	0.76299	1.8129	Noun	72	1	3.1552	1	16.33	4	8	1	low	low1	3	30	1	2	31	32	33	34
7758	7757	grunt	28658	113	87	104	84	2.2157	2.0569	1.0372	1.9445	Noun	62	0.54867	3.3487	1	36.75	5	3	1	low	low1	3	30	1	2	31	32	33	34
9851	9850	ledge	36763	179	109	175	108	3.5098	2.2553	1.2995	2.0414	Noun	179	1	3.5471	1	24	5	4	1	low	low1	3	30	1	2	31	32	33	34
13279	13278	ploy	48718	78	68	76	66	1.5294	1.8976	0.81068	1.8388	Noun	78	1	3.1895	1	12	4	4	1	low	low1	3	30	1	2	31	32	33	34
17388	17387	sync	64546	168	129	84	73	3.2941	2.2279	1.5379	2.1139	Noun	70	0.65421	3.5197	1	0.67	4	0	1	low	low1	3	30	1	2	31	32	33	34
9180	9179	itch	34458	213	155	211	154	4.1765	2.3304	1.8479	2.1931	Noun	145	0.68075	3.6222	1	4.33	4	1	1	low	low1	3	30	1	2	31	32	33	34
6457	6456	fiend	24156	143	110	136	105	2.8039	2.1584	1.3114	2.0453	Noun	140	0.97902	3.4502	1	22	5	1	1	low	low1	3	30	1	2	31	32	33	34
4202	4201	crock	15295	103	80	98	77	2.0196	2.017	0.95374	1.9085	Noun	102	0.99029	3.3089	1	43.5	5	6	1	low	low1	3	30	1	2	31	32	33	34
14896	14895	roach	55317	135	73	89	59	2.6471	2.1335	0.87029	1.8692	Noun	91	0.67407	3.4254	1	41	5	3	1	low	low1	3	30	1	2	31	32	33	34
