orderID,run,list,file_num,cond_code,trigger_code,len,corr_resp,fix_code,word_code,delay_code,audioresp_code,jittered_ISI,total_time,Word,Zipfvalue,cmu_sylls,BF_TP,LEN_L,OLD_file_num,numID,cond,reason_for_change
179,run5,1,list1_4625_deduction_low3,4,40,1,2,41,42,43,44,3300,11300,deduction,3.2363,3,112.75,9,list1_4625_deduction_low3,4625,low3,
180,run5,1,list1_19285_wife_high1,1,10,1,2,11,12,13,14,3500,11500,wife,5.5422,1,12,4,list1_19285_wife_high1,19285,high1,
181,run5,1,list1_319_alphabet_low3,4,40,1,2,41,42,43,44,3350,11350,alphabet,3.399,3,16.43,8,list1_319_alphabet_low3,319,low3,
182,run5,1,list1_14181_radius_low3,4,40,1,2,41,42,43,44,3250,11250,radius,3.644,3,35.4,6,list1_14181_radius_low3,14181,low3,
183,run5,1,list1_6982_frequency_high3,2,20,1,2,21,22,23,24,3200,11200,frequency,3.8208,3,43,9,list1_6982_frequency_high3,6982,high3,
184,run5,1,list1_4215_crook_high1,1,10,1,2,11,12,13,14,3400,11400,crook,3.7542,1,38.75,5,list1_4215_crook_high1,4215,high1,
185,run5,1,list1_17008_strife_low1,3,30,1,2,31,32,33,34,3450,11450,strife,3.2263,1,48,6,list1_17008_strife_low1,17008,low1,negative connotation
186,run5,1,list1_6452_field_high1,1,10,1,2,11,12,13,14,3300,11300,field,4.8458,1,20.25,5,list1_6452_field_high1,6452,high1,
187,run5,1,list1_14824_ridicule_low3,4,40,1,2,41,42,43,44,3250,11250,ridicule,3.2962,3,34.86,8,list1_14824_ridicule_low3,14824,low3,
188,run5,1,list1_2976_chalk_low1,3,30,1,2,31,32,33,34,3300,11300,chalk,3.5567,1,29.5,5,list1_2976_chalk_low1,2976,low1,
189,run5,1,list1_13606_pregnancy_high3,2,20,1,2,21,22,23,24,3350,11350,pregnancy,3.8169,3,51.38,9,list1_13606_pregnancy_high3,13606,high3,
190,run5,1,list1_5736_emotion_high3,2,20,1,2,21,22,23,24,3300,11300,emotion,3.9192,3,65.5,7,list1_5736_emotion_high3,5736,high3,
191,run5,1,list1_4096_cramp_low1,3,30,1,2,31,32,33,34,3300,11300,cramp,3.4502,1,43,5,list1_4096_cramp_low1,4096,low1,
192,run5,1,list1_17554_tax_high1,1,10,1,2,11,12,13,14,3450,11450,tax,4.1628,1,5.5,3,list1_17554_tax_high1,17554,high1,
193,run5,1,list1_19525_yarn_low1,3,30,1,2,31,32,33,34,3250,11250,yarn,3.2056,1,28,4,list1_19525_yarn_low1,19525,low1,
194,run5,1,list1_3410_cluck_low1,3,30,1,2,31,32,33,34,3300,11300,cluck,3.1611,1,33.5,5,list1_3410_cluck_low1,3410,low1,
195,run5,1,list1_13359_politics_high3,2,20,1,2,21,22,23,24,3300,11300,politics,4.2192,3,83.71,8,list1_13359_politics_high3,13359,high3,
196,run5,1,list1_19174_weight_high1,1,10,1,2,11,12,13,14,3400,11400,weight,4.5592,1,21,6,list1_19174_weight_high1,19174,high1,
197,run5,1,list1_9577_knot_low1,3,30,1,2,31,32,33,34,3350,11350,knot,3.5683,1,10.67,4,list1_9577_knot_low1,9577,low1,
198,run5,1,list1_4046_covenant_high3,2,20,1,2,21,22,23,24,3400,11400,covenant,3.8259,3,82.29,8,list1_4046_covenant_high3,4046,high3,
199,run5,1,list1_2985_champ_high1,1,10,1,2,11,12,13,14,3350,11350,champ,4.1795,1,31.25,5,list1_2985_champ_high1,2985,high1,
200,run5,1,list1_8938_informant_low3,4,40,1,2,41,42,43,44,3500,11500,informant,3.6222,3,65.63,9,list1_8938_informant_low3,8938,low3,
201,run1,2,list2_10505_malt_low1,3,30,1,2,31,32,33,34,3500,11500,malt,3.2213,1,29.67,4,list2_10505_malt_low1,10505,low1,
202,run1,2,list2_16224_slot_high1,1,10,1,2,11,12,13,14,3500,11500,slot,3.7405,1,21,4,list2_16224_slot_high1,16224,high1,
203,run1,2,list2_15938_shrimp_high1,1,10,1,2,11,12,13,14,3250,11250,shrimp,3.9402,1,38.4,6,list2_15938_shrimp_high1,15938,high1,
204,run1,2,list2_597_appetite_high3,2,20,1,2,21,22,23,24,3200,11200,appetite,3.9518,3,87.29,8,list2_597_appetite_high3,597,high3,
205,run1,2,list2_2614_canopy_low3,4,40,1,2,41,42,43,44,3450,11450,canopy,3.2314,3,46.8,6,list2_2614_canopy_low3,2614,low3,
206,run1,2,list2_2964_chain_high1,1,10,1,2,11,12,13,14,3250,11250,chain,4.3265,1,33.75,5,list2_2964_chain_high1,2964,high1,
207,run1,2,list2_3826_contrary_high3,2,20,1,2,21,22,23,24,3250,11250,contrary,3.9498,3,88.57,8,list2_3826_contrary_high3,3826,high3,
208,run1,2,list2_4411_cylinder_low3,4,40,1,2,41,42,43,44,3400,11400,cylinder,3.2003,3,64.86,8,list2_4411_cylinder_low3,4411,low3,
209,run1,2,list2_3801_container_low3,4,40,1,2,41,42,43,44,3400,11400,container,3.6343,3,95.75,9,list2_3801_container_low3,3801,low3,
210,run1,2,list2_13204_plaque_low1,3,30,1,2,31,32,33,34,3500,11500,plaque,3.3212,1,29.2,6,list4_13204_plaque_low1,13204,low1,"move this or ""plague"" to another list"
211,run1,2,list2_14200_rail_high1,1,10,1,2,11,12,13,14,3250,11250,rail,3.661,1,26.33,4,list2_14200_rail_high1,14200,high1,
212,run1,2,list2_7230_gauge_low1,3,30,1,2,31,32,33,34,3400,11400,gauge,3.3449,1,24.5,5,list2_7230_gauge_low1,7230,low1,
213,run1,2,list2_6198_factory_high3,2,20,1,2,21,22,23,24,3400,11400,factory,4.2253,3,53.5,7,list2_6198_factory_high3,6198,high3,
214,run1,2,list2_5052_disk_high1,1,10,1,2,11,12,13,14,3200,11200,disk,3.822,1,16.67,4,list2_5052_disk_high1,5052,high1,"move this or ""disc"" to another list"
215,run1,2,list2_18497_ultrasound_low3,4,40,1,2,41,42,43,44,3350,11350,ultrasound,3.3922,3,18,10,list2_18497_ultrasound_low3,18497,low3,
216,run1,2,list2_3947_corruption_low3,4,40,1,2,41,42,43,44,3350,11350,corruption,3.6323,3,136.33,10,list2_3947_corruption_low3,3947,low3,negative connotation
217,run1,2,list2_17149_suede_low1,3,30,1,2,31,32,33,34,3450,11450,suede,3.2603,1,16.75,5,list2_17149_suede_low1,17149,low1,
218,run1,2,list2_17115_substitute_high3,2,20,1,2,21,22,23,24,3300,11300,substitute,3.6702,3,46.89,10,list2_17115_substitute_high3,17115,high3,
219,run1,2,list2_13404_pond_high1,1,10,1,2,11,12,13,14,3350,11350,pond,3.8024,1,27.33,4,list2_13404_pond_high1,13404,high1,
220,run1,2,list2_2188_brow_low1,3,30,1,2,31,32,33,34,3250,11250,brow,3.2696,1,13.33,4,list2_2188_brow_low1,2188,low1,
221,run1,2,list2_4108_crash_high1,1,10,1,2,11,12,13,14,3400,11400,crash,4.4568,1,48.75,5,list2_4108_crash_high1,4108,high1,negative connotation
222,run1,2,list2_6884_formula_high3,2,20,1,2,21,22,23,24,3250,11250,formula,3.8961,3,36.33,7,list2_6884_formula_high3,6884,high3,
223,run1,2,list2_2316_bungalow_low3,4,40,1,2,41,42,43,44,3500,11500,bungalow,3.2213,3,26.43,8,list2_2316_bungalow_low3,2316,low3,
224,run1,2,list2_11217_modesty_low3,4,40,1,2,41,42,43,44,3350,11350,modesty,3.2509,3,32.5,7,list2_11217_modesty_low3,11217,low3,
225,run1,2,list2_5558_ease_high1,1,10,1,2,11,12,13,14,3300,11300,ease,4.2808,1,20.33,4,list2_5558_ease_high1,5558,high1,
226,run1,2,list2_13811_prophecy_high3,2,20,1,2,21,22,23,24,3350,11350,prophecy,3.7997,3,56.57,8,list2_13811_prophecy_high3,13811,high3,
227,run1,2,list2_9280_jig_low1,3,30,1,2,31,32,33,34,3200,11200,jig,3.2363,1,5,3,list2_9280_jig_low1,9280,low1,
228,run1,2,list2_815_assumption_low3,4,40,1,2,41,42,43,44,3500,11500,assumption,3.5248,3,105.67,10,list2_815_assumption_low3,815,low3,
229,run1,2,list2_4764_deputy_high3,2,20,1,2,21,22,23,24,3250,11250,deputy,4.1944,3,38,6,list2_4764_deputy_high3,4764,high3,
230,run1,2,list2_10119_listener_low3,4,40,1,2,41,42,43,44,3200,11200,listener,3.1552,3,100.43,8,list2_10119_listener_low3,10119,low3,
231,run1,2,list2_4304_cue_high1,1,10,1,2,11,12,13,14,3200,11200,cue,3.8917,1,5.5,3,list2_4304_cue_high1,4304,high1,
232,run1,2,list2_7533_gorilla_high3,2,20,1,2,21,22,23,24,3400,11400,gorilla,3.7452,3,41.33,7,list2_7533_gorilla_high3,7533,high3,
233,run1,2,list2_12864_performer_low3,4,40,1,2,41,42,43,44,3350,11350,performer,3.3853,3,49.38,9,list2_12864_performer_low3,12864,low3,
234,run1,2,list2_4358_curse_high1,1,10,1,2,11,12,13,14,3200,11200,curse,4.2603,1,31.75,5,list2_4358_curse_high1,4358,high1,negative connotation
235,run1,2,list2_16674_squash_low1,3,30,1,2,31,32,33,34,3300,11300,squash,3.6421,1,19.2,6,list2_16674_squash_low1,16674,low1,
236,run1,2,list2_6115_explosion_high3,2,20,1,2,21,22,23,24,3500,11500,explosion,4.2171,3,80.5,9,list2_6115_explosion_high3,6115,high3,
237,run1,2,list2_10690_mast_low1,3,30,1,2,31,32,33,34,3500,11500,mast,3.2161,1,34.67,4,list2_10690_mast_low1,10690,low1,
238,run1,2,list2_972_awe_low1,3,30,1,2,31,32,33,34,3350,11350,awe,3.4222,1,2,3,list2_972_awe_low1,972,low1,
239,run1,2,list2_18113_tract_low1,3,30,1,2,31,32,33,34,3250,11250,tract,3.1611,1,41.75,5,list2_18113_tract_low1,18113,low1,
240,run1,2,list2_7553_government_high3,2,20,1,2,21,22,23,24,3450,11450,government,4.814,3,52.33,10,list2_7553_government_high3,7553,high3,
241,run2,2,list2_14928_rock_high1,1,10,1,2,11,12,13,14,3250,11250,rock,4.9348,1,27.67,4,list2_14928_rock_high1,14928,high1,
242,run2,2,list2_18743_vent_low1,3,30,1,2,31,32,33,34,3350,11350,vent,3.6459,1,21.33,4,list2_18743_vent_low1,18743,low1,
243,run2,2,list2_17800_threat_high1,1,10,1,2,11,12,13,14,3350,11350,threat,4.3171,1,33.8,6,list2_17800_threat_high1,17800,high1,negative connotation
244,run2,2,list2_17968_tolerance_low3,4,40,1,2,41,42,43,44,3200,11200,tolerance,3.4091,3,77.38,9,list2_17968_tolerance_low3,17968,low3,
245,run2,2,list2_743_artery_high3,2,20,1,2,21,22,23,24,3400,11400,artery,3.7264,3,48.6,6,list2_743_artery_high3,743,high3,
246,run2,2,list2_8064_hash_low1,3,30,1,2,31,32,33,34,3500,11500,hash,3.5495,1,30,4,list2_8064_hash_low1,8064,low1,drugs?
247,run2,2,list2_10188_location_high3,2,20,1,2,21,22,23,24,3400,11400,location,4.3936,3,87.43,8,list2_10188_location_high3,10188,high3,
248,run2,2,list2_9681_landlady_low3,4,40,1,2,41,42,43,44,3450,11450,landlady,3.3212,3,48.14,8,list2_9681_landlady_low3,9681,low3,weird compound word
249,run2,2,list2_3626_commission_high3,2,20,1,2,21,22,23,24,3250,11250,commission,4.1394,3,111.44,10,list2_3626_commission_high3,3626,high3,
250,run2,2,list2_17687_term_high1,1,10,1,2,11,12,13,14,3500,11500,term,4.2417,1,16,4,list2_17687_term_high1,17687,high1,
251,run2,2,list2_3903_cork_low1,3,30,1,2,31,32,33,34,3500,11500,cork,3.4592,1,30.33,4,list2_3903_cork_low1,3903,low1,
252,run2,2,list2_19564_youth_high1,1,10,1,2,11,12,13,14,3300,11300,youth,4.2258,1,27.75,5,list2_19564_youth_high1,19564,high1,
253,run2,2,list2_12369_oxygen_high3,2,20,1,2,21,22,23,24,3300,11300,oxygen,4.1425,3,40.8,6,list2_12369_oxygen_high3,12369,high3,
254,run2,2,list2_4334_curb_low1,3,30,1,2,31,32,33,34,3350,11350,curb,3.6141,1,16.67,4,list2_4334_curb_low1,4334,low1,
255,run2,2,list2_6369_fellowship_low3,4,40,1,2,41,42,43,44,3250,11250,fellowship,3.4708,3,22.44,10,list2_6369_fellowship_low3,6369,low3,
256,run2,2,list2_3942_correction_low3,4,40,1,2,41,42,43,44,3450,11450,correction,3.5067,3,155.89,10,list2_3942_correction_low3,3942,low3,
257,run2,2,list2_7235_gauze_low1,3,30,1,2,31,32,33,34,3450,11450,gauze,3.1611,1,14.25,5,list2_7235_gauze_low1,7235,low1,
258,run2,2,list2_5896_equipment_high3,2,20,1,2,21,22,23,24,3350,11350,equipment,4.4054,3,42.25,9,list2_5896_equipment_high3,5896,high3,
259,run2,2,list2_4339_cure_high1,1,10,1,2,11,12,13,14,3500,11500,cure,4.3188,1,27.67,4,list2_4339_cure_high1,4339,high1,
260,run2,2,list2_18278_trip_high1,1,10,1,2,11,12,13,14,3350,11350,trip,4.9154,1,14,4,list2_18278_trip_high1,18278,high1,
261,run2,2,list2_13725_probe_low1,3,30,1,2,31,32,33,34,3500,11500,probe,3.6459,1,28,5,list2_13725_probe_low1,13725,low1,
262,run2,2,list2_12297_outsider_low3,4,40,1,2,41,42,43,44,3250,11250,outsider,3.3782,3,60.43,8,list2_12297_outsider_low3,12297,low3,
263,run2,2,list2_12218_orphanage_high3,2,20,1,2,21,22,23,24,3400,11400,orphanage,3.7296,3,24.63,9,list2_12218_orphanage_high3,12218,high3,
264,run2,2,list2_5523_dynasty_low3,4,40,1,2,41,42,43,44,3450,11450,dynasty,3.4091,3,23.33,7,list2_5523_dynasty_low3,5523,low3,
265,run2,2,list2_4012_stem_low1,3,30,1,2,31,32,33,34,3300,11300,stem,3.352531982,1,7.67,4,list2_4012_coup_low1,4012,low1,I think this will consistently elicit mispronunciations
266,run2,2,list2_17457_takeover_low3,4,40,1,2,41,42,43,44,3500,11500,takeover,3.2003,3,40.86,8,list2_17457_takeover_low3,17457,low3,
267,run2,2,list2_4716_den_high1,1,10,1,2,11,12,13,14,3200,11200,den,3.7874,1,6.5,3,list2_4716_den_high1,4716,high1,
268,run2,2,list2_3678_composer_low3,4,40,1,2,41,42,43,44,3400,11400,composer,3.399,3,89.14,8,list2_3678_composer_low3,3678,low3,
269,run2,2,list2_16858_stern_high1,1,10,1,2,11,12,13,14,3500,11500,stern,3.8077,1,33,5,list2_16858_stern_high1,16858,high1,
270,run2,2,list2_13578_precaution_low3,4,40,1,2,41,42,43,44,3400,11400,precaution,3.5349,3,122.11,10,list2_13578_precaution_low3,13578,low3,
271,run2,2,list2_17506_tap_high1,1,10,1,2,11,12,13,14,3300,11300,tap,4.1686,1,9,3,list2_17506_tap_high1,17506,high1,
272,run2,2,list2_11278_monitor_high3,2,20,1,2,21,22,23,24,3200,11200,monitor,4.1179,3,41.83,7,list2_11278_monitor_high3,11278,high3,
273,run2,2,list2_12520_paperwork_high3,2,20,1,2,21,22,23,24,3450,11450,paperwork,4.0177,3,53.13,9,list2_12520_paperwork_high3,12520,high3,
274,run2,2,list2_18003_tool_high1,1,10,1,2,11,12,13,14,3350,11350,tool,4.0314,1,29.67,4,list2_18003_tool_high1,18003,high1,
275,run2,2,list2_8677_hydrogen_low3,4,40,1,2,41,42,43,44,3300,11300,hydrogen,3.4286,3,24,8,list2_8677_hydrogen_low3,8677,low3,
276,run2,2,list2_880_attention_high3,2,20,1,2,21,22,23,24,3400,11400,attention,4.9937,3,112,9,list2_880_attention_high3,880,high3,
277,run2,2,list2_6736_fluke_low1,3,30,1,2,31,32,33,34,3350,11350,fluke,3.2461,1,25.25,5,list7_6736_fluke_low1,6736,low1,"move this or ""flake"" to another list"
278,run2,2,list2_12744_pea_low1,3,30,1,2,31,32,33,34,3400,11400,pea,3.5929,1,6.5,3,list2_12744_pea_low1,12744,low1,"move this or ""peer"" somewhere else in this run"
279,run2,2,list2_2177_brook_low1,3,30,1,2,31,32,33,34,3350,11350,brook,3.313,1,35.25,5,list2_2177_brook_low1,2177,low1,
280,run2,2,list2_159_agreement_high3,2,20,1,2,21,22,23,24,3400,11400,agreement,4.2427,3,52.63,9,list2_159_agreement_high3,159,high3,
281,run3,2,list2_18699_vase_low1,3,30,1,2,31,32,33,34,3500,11500,vase,3.5863,1,20.67,4,list2_18699_vase_low1,18699,low1,
282,run3,2,list2_4902_dice_high1,1,10,1,2,11,12,13,14,3300,11300,dice,4.0194,1,17.67,4,list2_4902_dice_high1,4902,high1,
283,run3,2,list2_2887_caviar_low3,4,40,1,2,41,42,43,44,3300,11300,caviar,3.5841,3,41.2,6,list2_2887_caviar_low3,2887,low3,
284,run3,2,list2_13748_producer_high3,2,20,1,2,21,22,23,24,3350,11350,producer,4.096,3,74.57,8,list2_13748_producer_high3,13748,high3,
285,run3,2,list2_2891_cavity_low3,4,40,1,2,41,42,43,44,3450,11450,cavity,3.4765,3,53,6,list2_2891_cavity_low3,2891,low3,
286,run3,2,list2_9718_lard_low1,3,30,1,2,31,32,33,34,3400,11400,lard,3.2314,1,36,4,list2_9718_lard_low1,9718,low1,
287,run3,2,list2_14919_robbery_high3,2,20,1,2,21,22,23,24,3350,11350,robbery,4.3622,3,86.83,7,list2_14919_robbery_high3,14919,high3,
288,run3,2,list2_14752_revenue_low3,4,40,1,2,41,42,43,44,3500,11500,revenue,3.3817,3,56.67,7,list2_14752_revenue_low3,14752,low3,
289,run3,2,list2_6128_expression_high3,2,20,1,2,21,22,23,24,3200,11200,expression,4.1061,3,98.67,10,list2_6128_expression_high3,6128,high3,
290,run3,2,list2_9289_jinx_low1,3,30,1,2,31,32,33,34,3500,11500,jinx,3.6036,1,18,4,list2_9289_jinx_low1,9289,low1,
291,run3,2,list2_11490_mule_high1,1,10,1,2,11,12,13,14,3250,11250,mule,3.8469,1,22,4,list2_11490_mule_high1,11490,high1,
292,run3,2,list2_18762_verge_low1,3,30,1,2,31,32,33,34,3450,11450,verge,3.5171,1,28.25,5,list2_18762_verge_low1,18762,low1,
293,run3,2,list2_7008_fringe_low1,3,30,1,2,31,32,33,34,3350,11350,fringe,3.2263,1,52,6,list2_7008_fringe_low1,7008,low1,
294,run3,2,list2_14185_raft_high1,1,10,1,2,11,12,13,14,3200,11200,raft,3.6739,1,15.67,4,list2_14185_raft_high1,14185,high1,
295,run3,2,list2_15715_settlement_high3,2,20,1,2,21,22,23,24,3400,11400,settlement,3.801,3,48.56,10,list2_15715_settlement_high3,15715,high3,
296,run3,2,list2_14530_rejection_low3,4,40,1,2,41,42,43,44,3500,11500,rejection,3.5197,3,122.38,9,list2_14530_rejection_low3,14530,low3,
297,run3,2,list2_14092_quest_high1,1,10,1,2,11,12,13,14,3400,11400,quest,3.8077,1,21.25,5,list2_14092_quest_high1,14092,high1,
298,run3,2,list2_2394_buttercup_low3,4,40,1,2,41,42,43,44,3200,11200,buttercup,3.3782,3,45.38,9,list2_2394_buttercup_low3,2394,low3,
299,run3,2,list2_5220_doom_high1,1,10,1,2,11,12,13,14,3350,11350,doom,3.7497,1,28,4,list2_5220_doom_high1,5220,high1,negative connotation
300,run3,2,list2_15352_scar_high1,1,10,1,2,11,12,13,14,3500,11500,scar,3.9283,1,10,4,list2_15352_scar_high1,15352,high1,
301,run3,2,list2_16707_stage_high1,1,10,1,2,11,12,13,14,3500,11500,stage,4.6583,1,38.25,5,list2_16707_stage_high1,16707,high1,
302,run3,2,list2_17377_sympathy_high3,2,20,1,2,21,22,23,24,3500,11500,sympathy,3.9223,3,25.86,8,list2_17377_sympathy_high3,17377,high3,
303,run3,2,list2_13300_pneumonia_high3,2,20,1,2,21,22,23,24,3400,11400,pneumonia,3.7035,3,11.38,9,list2_13300_pneumonia_high3,13300,high3,negative connotation
304,run3,2,list2_15148_safari_low3,4,40,1,2,41,42,43,44,3250,11250,safari,3.3212,3,23.4,6,list2_15148_safari_low3,15148,low3,
305,run3,2,list2_14457_reel_low1,3,30,1,2,31,32,33,34,3500,11500,reel,3.5146,1,23,4,list2_14457_reel_low1,14457,low1,
306,run3,2,list2_8766_illusion_high3,2,20,1,2,21,22,23,24,3250,11250,illusion,3.9171,3,45.29,8,list2_8766_illusion_high3,8766,high3,
307,run3,2,list2_4859_dew_low1,3,30,1,2,31,32,33,34,3450,11450,dew,3.3332,1,4.5,3,list2_4859_dew_low1,4859,low1,
308,run3,2,list2_6037_exception_high3,2,20,1,2,21,22,23,24,3500,11500,exception,3.9046,3,101.5,9,list2_6037_exception_high3,6037,high3,
309,run3,2,list2_6674_flick_high1,1,10,1,2,11,12,13,14,3400,11400,flick,3.7035,1,37,5,list2_6674_flick_high1,6674,high1,verb
310,run3,2,list2_4817_detection_low3,4,40,1,2,41,42,43,44,3450,11450,detection,3.2263,3,126.13,9,list2_4817_detection_low3,4817,low3,
311,run3,2,list2_16343_sob_low1,3,30,1,2,31,32,33,34,3250,11250,sob,3.1839,1,9,3,list2_16343_sob_low1,16343,low1,
312,run3,2,list2_1463_benefit_high3,2,20,1,2,21,22,23,24,3500,11500,benefit,4.1569,3,36.5,7,list2_1463_benefit_high3,1463,high3,
313,run3,2,list2_17239_superstar_low3,4,40,1,2,41,42,43,44,3200,11200,superstar,3.5373,3,49.38,9,list2_17239_superstar_low3,17239,low3,
314,run3,2,list2_1679_bliss_low1,3,30,1,2,31,32,33,34,3200,11200,bliss,3.4987,1,30,5,list2_1679_bliss_low1,1679,low1,
315,run3,2,list2_3217_chunk_low1,3,30,1,2,31,32,33,34,3400,11400,chunk,3.6182,1,30.25,5,list2_3217_chunk_low1,3217,low1,
316,run3,2,list2_13580_precedent_low3,4,40,1,2,41,42,43,44,3300,11300,precedent,3.399,3,70.63,9,list2_13580_precedent_low3,13580,low3,
317,run3,2,list2_5180_doll_high1,1,10,1,2,11,12,13,14,3200,11200,doll,4.3936,1,35,4,list2_5180_doll_high1,5180,high1,
318,run3,2,list2_8728_idea_high3,2,20,1,2,21,22,23,24,3450,11450,idea,5.5546,3,3,4,list2_8728_idea_high3,8728,high3,
319,run3,2,list2_6693_flock_high1,1,10,1,2,11,12,13,14,3400,11400,flock,3.6684,1,39.25,5,list2_6693_flock_high1,6693,high1,
320,run3,2,list2_7577_graffiti_low3,4,40,1,2,41,42,43,44,3250,11250,graffiti,3.3089,3,48,8,list2_7577_graffiti_low3,7577,low3,
321,run4,2,list2_8256_herd_high1,1,10,1,2,11,12,13,14,3500,11500,herd,3.8493,1,19.33,4,list2_8256_herd_high1,8256,high1,
322,run4,2,list2_18192_tray_high1,1,10,1,2,11,12,13,14,3350,11350,tray,3.9057,1,17.33,4,list2_18192_tray_high1,18192,high1,
323,run4,2,list2_19066_warmth_low1,3,30,1,2,31,32,33,34,3400,11400,warmth,3.6498,1,45.8,6,list2_19066_warmth_low1,19066,low1,
324,run4,2,list2_5660_election_high3,2,20,1,2,21,22,23,24,3450,11450,election,4.0408,3,84.86,8,list2_5660_election_high3,5660,high3,
325,run4,2,list2_12880_perjury_low3,4,40,1,2,41,42,43,44,3400,11400,perjury,3.3563,3,48.67,7,list2_12880_perjury_low3,12880,low3,
326,run4,2,list2_7758_grunt_low1,3,30,1,2,31,32,33,34,3200,11200,grunt,3.3487,1,36.75,5,list2_7758_grunt_low1,7758,low1,
327,run4,2,list2_17735_theater_high3,2,20,1,2,21,22,23,24,3250,11250,theater,4.3807,3,130,7,list2_17735_theater_high3,17735,high3,
328,run4,2,list2_3944_corridor_high3,2,20,1,2,21,22,23,24,3250,11250,corridor,3.7467,3,69.86,8,list2_3944_corridor_high3,3944,high3,
329,run4,2,list2_6078_exhaustion_low3,4,40,1,2,41,42,43,44,3450,11450,exhaustion,3.2109,3,110.78,10,list2_6078_exhaustion_low3,6078,low3,
330,run4,2,list2_8631_hump_low1,3,30,1,2,31,32,33,34,3250,11250,hump,3.6459,1,16,4,list2_8631_hump_low1,8631,low1,alternate meaning is inappropriate
331,run4,2,list2_12913_pest_low1,3,30,1,2,31,32,33,34,3400,11400,pest,3.4592,1,23.33,4,list2_12913_pest_low1,12913,low1,
332,run4,2,list2_15327_scale_high1,1,10,1,2,11,12,13,14,3400,11400,scale,3.9785,1,27.75,5,list2_15327_scale_high1,15327,high1,
333,run4,2,list2_19078_warrior_high3,2,20,1,2,21,22,23,24,3500,11500,warrior,4.0053,3,78.33,7,list2_19078_warrior_high3,19078,high3,
334,run4,2,list2_13276_plow_low1,3,30,1,2,31,32,33,34,3400,11400,plow,3.2786,1,15.33,4,list2_13276_plow_low1,13276,low1,
335,run4,2,list2_7065_fundraiser_low3,4,40,1,2,41,42,43,44,3450,11450,fundraiser,3.2831,3,37,10,list2_7065_fundraiser_low3,7065,low3,
336,run4,2,list2_3668_completion_low3,4,40,1,2,41,42,43,44,3300,11300,completion,3.1949,3,146.44,10,list2_3668_completion_low3,3668,low3,
337,run4,2,list2_17362_sword_high1,1,10,1,2,11,12,13,14,3500,11500,sword,4.4176,1,20,5,list2_17362_sword_high1,17362,high1,
338,run4,2,list2_5063_dispatcher_low3,4,40,1,2,41,42,43,44,3400,11400,dispatcher,3.1726,3,52.33,10,list2_5063_dispatcher_low3,5063,low3,
339,run4,2,list2_15587_seed_high1,1,10,1,2,11,12,13,14,3200,11200,seed,3.8795,1,33.67,4,list2_15587_seed_high1,15587,high1,
340,run4,2,list2_837_asylum_high3,2,20,1,2,21,22,23,24,3350,11350,asylum,3.6629,3,9.2,6,list2_837_asylum_high3,837,high3,
341,run4,2,list2_5320_drain_high1,1,10,1,2,11,12,13,14,3200,11200,drain,3.9363,1,41.5,5,list2_5320_drain_high1,5320,high1,
342,run4,2,list2_15547_seat_high1,1,10,1,2,11,12,13,14,3250,11250,seat,4.896,1,35,4,list2_15547_seat_high1,15547,high1,
343,run4,2,list2_18721_vehicle_high3,2,20,1,2,21,22,23,24,3200,11200,vehicle,4.354,3,33.83,7,list2_18721_vehicle_high3,18721,high3,
344,run4,2,list2_1512_bicycle_high3,2,20,1,2,21,22,23,24,3300,11300,bicycle,3.8208,3,32.17,7,list2_1512_bicycle_high3,1512,high3,
345,run4,2,list2_4839_deuce_low1,3,30,1,2,31,32,33,34,3300,11300,deuce,3.4592,1,20.5,5,list2_4839_deuce_low1,4839,low1,
346,run4,2,list2_14666_reservoir_low3,4,40,1,2,41,42,43,44,3250,11250,reservoir,3.2741,3,70.38,9,list2_14666_reservoir_low3,14666,low3,
347,run4,2,list2_10217_log_high1,1,10,1,2,11,12,13,14,3300,11300,log,4.0779,1,7.5,3,list2_10217_log_high1,10217,high1,
348,run4,2,list2_3824_contractor_low3,4,40,1,2,41,42,43,44,3450,11450,contractor,3.4987,3,76,10,list2_3824_contractor_low3,3824,low3,
349,run4,2,list2_18315_troupe_low1,3,30,1,2,31,32,33,34,3300,11300,troupe,3.2509,1,35.8,6,list2_18315_troupe_low1,18315,low1,
