num,X,Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Zipfvalue,cmu_sylls
650,2090,analyst,177,109,171,107,3.470588235,2.250420002,1.299475441,2.041392685,Noun,177,1,Noun,177,3.542254144,3
651,2091,analysts,56,38,52,36,1.098039216,1.755874856,0.453028135,1.591064607,Noun,56,1,Noun,56,3.047708998,3
656,2109,anarchist,29,21,24,19,0.568627451,1.477121255,0.250357654,1.342422681,Noun,28,1,Noun,28,2.768955397,3
657,2111,anarchists,16,13,12,11,0.31372549,1.230448921,0.154983309,1.146128036,Noun,17,1,Noun,17,2.522283064,3
658,2112,anarchy,103,71,71,62,2.019607843,2.017033339,0.846447306,1.857332496,Noun,103,1,Noun,103,3.308867481,3
663,2129,ancestor,86,56,75,53,1.68627451,1.939519253,0.66762041,1.755874856,Noun,86,1,Noun,86,3.231353395,3
664,2130,ancestors,279,192,269,188,5.470588235,2.447158031,2.288984263,2.285557309,Noun,279,1,Noun,279,3.738992173,3
665,2133,ancestry,24,22,24,22,0.470588235,1.397940009,0.262279447,1.361727836,Noun,24,1,Noun,24,2.689774151,3
666,2135,anchorage,36,24,6,5,0.705882353,1.568201724,0.286123033,1.397940009,Noun,36,1,Noun,36,2.860035866,3
668,2140,anchormen,4,4,3,3,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,3
669,2145,anchovies,50,40,44,36,0.980392157,1.707570176,0.476871722,1.612783857,Noun,50,1,Noun,50,2.999404318,3
670,2146,anchovy,7,7,6,6,0.137254902,0.903089987,0.083452551,0.903089987,Noun,7,1,Noun,7,2.194924129,3
673,2160,andiron,3,1,2,1,0.058823529,0.602059991,0.011921793,0.301029996,Noun,3,1,Noun,3,1.893894133,3
679,2177,anecdote,55,41,55,41,1.078431373,1.748188027,0.488793515,1.62324929,Noun,55,1,Noun,55,3.040022169,3
680,2178,anecdotes,40,36,37,34,0.784313725,1.612783857,0.429184549,1.568201724,Noun,40,1,Noun,40,2.904617999,3
682,2183,anemone,13,7,12,6,0.254901961,1.146128036,0.083452551,0.903089987,Noun,13,1,Noun,13,2.437962178,3
687,2203,angelfish,5,5,4,4,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,3
693,2235,anglophile,7,7,0,0,0.137254902,0.903089987,0.083452551,0.903089987,Noun,7,1,Noun,7,2.194924129,3
695,2239,angora,21,9,11,8,0.411764706,1.342422681,0.107296137,1,Noun,21,1,Noun,21,2.634256823,3
696,2244,angst,47,44,41,40,0.921568627,1.681241237,0.524558894,1.653212514,Noun,48,1,Noun,48,2.97307538,1
703,2258,anhydride,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
711,2280,animists,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
713,2283,animus,5,4,4,4,0.098039216,0.77815125,0.047687172,0.698970004,Noun,5,1,Noun,5,2.069985393,3
717,2287,anisette,2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
718,2289,ankh,17,5,15,5,0.333333333,1.255272505,0.059608965,0.77815125,Noun,17,1,Noun,17,2.547106647,1
721,2292,anklebone,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
731,2332,announcers,6,6,4,4,0.117647059,0.84509804,0.071530758,0.84509804,Noun,6,1,Noun,6,2.136932182,3
732,2336,annoyance,25,24,25,24,0.490196078,1.414973348,0.286123033,1.397940009,Noun,25,1,Noun,25,2.70680749,3
735,2345,annuals,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
738,2352,annulment,76,28,75,28,1.490196078,1.886490725,0.333810205,1.462397998,Noun,76,1,Noun,76,3.178324867,3
752,2395,antacids,10,7,10,7,0.196078431,1.041392685,0.083452551,0.903089987,Noun,10,1,Noun,10,2.333226827,3
755,2411,anteater,11,11,10,10,0.215686275,1.079181246,0.131139723,1.079181246,Noun,11,1,Noun,11,2.371015388,3
757,2421,antelope,50,33,38,28,0.980392157,1.707570176,0.39341917,1.531478917,Noun,50,1,Noun,50,2.999404318,3
759,2425,antenna,122,81,113,78,2.392156863,2.089905111,0.965665236,1.913813852,Noun,122,1,Noun,122,3.381739254,3
760,2426,antennae,28,22,28,22,0.549019608,1.462397998,0.262279447,1.361727836,Noun,28,1,Noun,28,2.75423214,3
761,2427,antennas,22,14,21,13,0.431372549,1.361727836,0.166905103,1.176091259,Noun,22,1,Noun,22,2.653561978,3
772,2448,anthracite,3,3,2,2,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
780,2482,anticline,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
782,2497,antidote,221,82,213,81,4.333333333,2.346352974,0.977587029,1.919078092,Noun,222,1,Noun,222,3.638187117,3
784,2504,antigen,19,7,19,7,0.37254902,1.301029996,0.083452551,0.903089987,Noun,19,1,Noun,19,2.592864138,3
785,2505,antigens,6,5,5,4,0.117647059,0.84509804,0.059608965,0.77815125,Noun,6,1,Noun,6,2.136932182,3
806,2569,ants,365,147,329,138,7.156862745,2.563481085,1.752503577,2.170261715,Noun,365,1,Noun,365,3.855315228,1
814,2591,anytime,1248,1031,805,709,24.47058824,3.096562438,12.29136862,3.013679697,Noun,1246,1,Noun,1246,4.388396581,3
816,2606,apaches,107,18,0,0,2.098039216,2.033423755,0.214592275,1.278753601,Noun,107,1,Noun,107,3.325257898,3
817,2609,apartheid,19,14,17,12,0.37254902,1.301029996,0.166905103,1.176091259,Noun,19,1,Noun,19,2.592864138,3
818,2610,apartment,4235,1774,4152,1755,83.03921569,3.626955951,21.14926085,3.249198357,Noun,4230,1,Noun,4230,4.918790094,3
819,2611,apartments,215,166,171,135,4.215686275,2.334453751,1.979017644,2.222716471,Noun,215,1,Noun,215,3.626287893,3
821,2614,apathy,24,22,23,22,0.470588235,1.397940009,0.262279447,1.361727836,Noun,24,1,Noun,24,2.689774151,3
822,2615,apatite,2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
826,2623,aperture,14,13,13,12,0.274509804,1.176091259,0.154983309,1.146128036,Noun,14,1,Noun,14,2.467925401,3
828,2626,aphasia,9,7,9,7,0.176470588,1,0.083452551,0.903089987,Noun,9,1,Noun,9,2.291834142,3
839,2648,apnea,8,7,8,7,0.156862745,0.954242509,0.083452551,0.903089987,Noun,8,1,Noun,8,2.246076652,3
841,2654,apogee,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,3
849,2675,apostate,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
850,2678,apostles,30,21,23,14,0.588235294,1.491361694,0.250357654,1.342422681,Noun,30,1,Noun,30,2.783195836,3
856,2700,apparel,35,32,30,28,0.68627451,1.556302501,0.381497377,1.51851394,Noun,35,1,Noun,35,2.848136643,3
858,2714,appearance,591,498,585,494,11.58823529,2.772321707,5.937052933,2.698100546,Noun,593,1,Noun,593,4.064155849,3
861,2730,appendage,21,17,19,15,0.411764706,1.342422681,0.202670482,1.255272505,Noun,21,1,Noun,21,2.634256823,3
864,2738,appendix,133,88,125,86,2.607843137,2.127104798,1.049117787,1.949390007,Noun,133,1,Noun,133,3.418938941,3
868,2746,appetite,456,389,450,384,8.941176471,2.6599162,4.637577492,2.591064607,Noun,456,1,Noun,456,3.951750342,3
869,2747,appetites,46,43,44,42,0.901960784,1.672097858,0.512637101,1.643452676,Noun,46,1,Noun,46,2.963932,3
877,2763,appliance,41,34,39,32,0.803921569,1.62324929,0.405340963,1.544068044,Noun,41,1,Noun,41,2.915083433,3
879,2767,applicant,31,24,28,23,0.607843137,1.505149978,0.286123033,1.397940009,Noun,31,1,Noun,31,2.79698412,3
880,2768,applicants,44,38,42,36,0.862745098,1.653212514,0.453028135,1.591064607,Noun,44,1,Noun,44,2.945046656,3
882,2780,appointee,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,3
883,2781,appointees,3,2,3,2,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,3
884,2789,appraisal,39,29,38,28,0.764705882,1.602059991,0.345731998,1.477121255,Noun,39,1,Noun,39,2.893894133,3
885,2790,appraisals,5,3,3,2,0.098039216,0.77815125,0.035765379,0.602059991,Noun,5,1,Noun,5,2.069985393,3
886,2793,appraiser,11,10,11,10,0.215686275,1.079181246,0.11921793,1.041392685,Noun,11,1,Noun,11,2.371015388,3
887,2794,appraisers,4,2,4,2,0.078431373,0.698970004,0.023843586,0.477121255,Noun,4,1,Noun,4,1.990804146,3
888,2814,apprentice,99,64,85,52,1.941176471,2,0.762994754,1.812913357,Noun,99,1,Noun,99,3.291834142,3
889,2836,approval,428,333,423,330,8.392156863,2.632457292,3.969957082,2.523746467,Noun,429,1,Noun,429,3.924291434,3
890,2837,approvals,7,7,6,6,0.137254902,0.903089987,0.083452551,0.903089987,Noun,7,1,Noun,7,2.194924129,3
893,2856,apricots,14,13,14,13,0.274509804,1.176091259,0.154983309,1.146128036,Noun,14,1,Noun,14,2.467925401,3
897,2865,aptitude,55,41,53,40,1.078431373,1.748188027,0.488793515,1.62324929,Noun,55,1,Noun,55,3.040022169,3
898,2866,aptitudes,2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
900,2871,aqualung,5,4,3,3,0.098039216,0.77815125,0.047687172,0.698970004,Noun,5,1,Noun,5,2.069985393,3
907,2883,aqueducts,6,4,5,4,0.117647059,0.84509804,0.047687172,0.698970004,Noun,6,1,Noun,6,2.136932182,3
908,2885,aquifer,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,1,1,Noun,1,1.768955397,3
912,2914,arbiters,5,4,5,4,0.098039216,0.77815125,0.047687172,0.698970004,Noun,5,1,Noun,5,2.069985393,3
913,2915,arbitrage,9,6,5,5,0.176470588,1,0.071530758,0.84509804,Noun,9,1,Noun,9,2.291834142,3
920,2933,arbs,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,1
924,2940,arcana,4,1,4,1,0.078431373,0.698970004,0.011921793,0.301029996,Noun,4,1,Noun,4,1.990804146,3
925,2942,arcanum,2,2,0,0,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
932,2971,archery,40,22,33,20,0.784313725,1.612783857,0.262279447,1.361727836,Noun,40,1,Noun,40,2.904617999,3
933,2977,archetypes,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
934,2986,architects,55,38,46,35,1.078431373,1.748188027,0.453028135,1.591064607,Noun,55,1,Noun,55,3.040022169,3
935,2991,architrave,2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,Noun,2,1,Noun,2,1.768955397,3
937,2997,archivist,4,4,3,3,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,3
938,2998,archivists,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
942,3007,arcturus,2,2,0,0,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
947,3018,area,3821,2159,3663,2099,74.92156863,3.582290683,25.73915117,3.334453751,Noun,3817,1,Noun,3817,4.874124825,3
948,3021,areas,456,362,448,357,8.941176471,2.6599162,4.31568908,2.559906625,Noun,457,1,Noun,457,3.951750342,3
954,3051,argonaut,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
958,3064,argument,867,702,857,698,17,2.938519725,8.369098712,2.846955325,Noun,867,1,Noun,867,4.230353867,3
959,3066,arguments,230,204,227,202,4.509803922,2.36361198,2.43204578,2.311753861,Noun,230,1,Noun,230,3.655446122,3
962,3072,aria,35,22,34,21,0.68627451,1.556302501,0.262279447,1.361727836,Noun,33,1,Noun,33,2.848136643,3
970,3107,armada,55,35,44,28,1.078431373,1.748188027,0.417262756,1.556302501,Noun,55,1,Noun,55,3.040022169,3
971,3113,armaments,21,19,20,18,0.411764706,1.342422681,0.226514068,1.301029996,Noun,21,1,Noun,21,2.634256823,3
989,3152,aroma,69,64,67,63,1.352941176,1.84509804,0.762994754,1.812913357,Noun,69,1,Noun,69,3.136932182,3
990,3153,aromas,7,5,6,5,0.137254902,0.903089987,0.059608965,0.77815125,Noun,7,1,Noun,7,2.194924129,3
991,3160,arousal,19,15,16,12,0.37254902,1.301029996,0.178826896,1.204119983,Noun,19,1,Noun,19,2.592864138,3
1002,3199,arrival,422,354,410,345,8.274509804,2.626340367,4.220314735,2.550228353,Noun,422,1,Noun,422,3.91817451,3
1003,3200,arrivals,41,32,36,28,0.803921569,1.62324929,0.381497377,1.51851394,Noun,41,1,Noun,41,2.915083433,3
1004,3206,arrogance,144,128,136,123,2.823529412,2.161368002,1.525989509,2.11058971,Noun,144,1,Noun,144,3.453202144,3
1006,3214,arrowheads,10,10,10,10,0.196078431,1.041392685,0.11921793,1.041392685,Noun,10,1,Noun,10,2.333226827,3
1008,3216,arrowroot,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
1010,3222,arse,191,79,188,77,3.745098039,2.283301229,0.94182165,1.903089987,Noun,191,1,Noun,191,3.575135371,1
1013,3227,arsenals,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
1014,3228,arsenic,63,31,47,25,1.235294118,1.806179974,0.369575584,1.505149978,Noun,63,1,Noun,63,3.098014116,3
1017,3234,arsonists,11,6,10,6,0.215686275,1.079181246,0.071530758,0.84509804,Noun,11,1,Noun,11,2.371015388,3
1018,3243,arteries,86,75,84,74,1.68627451,1.939519253,0.894134478,1.880813592,Noun,86,1,Noun,86,3.231353395,3
1021,3249,artery,271,181,266,177,5.31372549,2.434568904,2.15784454,2.260071388,Noun,271,1,Noun,271,3.726403046,3
1023,3255,arthritis,99,79,87,72,1.941176471,2,0.94182165,1.903089987,Noun,99,1,Noun,99,3.291834142,3
1024,3256,arthropod,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
1026,3263,artichokes,10,10,7,7,0.196078431,1.041392685,0.11921793,1.041392685,Noun,10,1,Noun,10,2.333226827,3
1027,3264,article,998,553,953,531,19.56862745,2.999565488,6.59275155,2.743509765,Noun,995,1,Noun,995,4.29139963,3
1028,3265,articles,308,232,286,214,6.039215686,2.489958479,2.765855985,2.367355921,Noun,311,1,Noun,311,3.781792622,3
1029,3274,artifacts,75,55,74,54,1.470588235,1.880813592,0.655698617,1.748188027,Noun,76,1,Noun,76,3.172647734,3
1032,3283,artisan,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,3
1033,3284,artisans,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Noun,6,1,Noun,6,2.136932182,3
1037,3290,artistry,24,22,24,22,0.470588235,1.397940009,0.262279447,1.361727836,Noun,24,1,Noun,24,2.689774151,3
1038,3295,arts,470,327,361,253,9.215686275,2.673020907,3.898426323,2.515873844,Noun,470,1,Noun,470,3.964855049,1
1043,3311,asbestos,66,43,58,40,1.294117647,1.826074803,0.512637101,1.643452676,Noun,66,1,Noun,66,3.117908945,3
1045,3315,ascendant,34,17,0,0,0.666666667,1.544068044,0.202670482,1.255272505,Noun,34,1,Noun,34,2.835902186,3
1064,3379,asp,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Noun,6,1,Noun,6,2.136932182,1
1069,3390,aspersion,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
1070,3391,aspersions,9,8,7,7,0.176470588,1,0.095374344,0.954242509,Noun,8,1,Noun,8,2.291834142,3
1075,3403,aspirants,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
1080,3420,assailant,75,62,73,60,1.470588235,1.880813592,0.739151168,1.799340549,Noun,75,1,Noun,75,3.172647734,3
1081,3421,assailants,22,21,21,20,0.431372549,1.361727836,0.250357654,1.342422681,Noun,22,1,Noun,22,2.653561978,3
1082,3425,assassin,302,188,291,184,5.921568627,2.481442629,2.241297091,2.276461804,Noun,301,1,Noun,301,3.773276771,3
1083,3433,assassins,125,88,101,78,2.450980392,2.100370545,1.049117787,1.949390007,Noun,125,1,Noun,125,3.392204687,3
1088,3446,assemblage,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Noun,5,1,Noun,5,2.136932182,3
1089,3449,assemblers,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
1090,3451,assemblies,7,7,5,5,0.137254902,0.903089987,0.083452551,0.903089987,Noun,7,1,Noun,7,2.194924129,3
1091,3453,assembly,245,166,200,146,4.803921569,2.390935107,1.979017644,2.222716471,Noun,245,1,Noun,245,3.682769249,3
1093,3460,assertion,14,14,14,14,0.274509804,1.176091259,0.166905103,1.176091259,Noun,14,1,Noun,14,2.467925401,3
1094,3461,assertions,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,3
1095,3470,assessment,158,132,155,129,3.098039216,2.201397124,1.573676681,2.123851641,Noun,158,1,Noun,158,3.493231266,3
1096,3472,assessor,11,9,9,9,0.215686275,1.079181246,0.107296137,1,Noun,11,1,Noun,11,2.371015388,3
1097,3473,assessors,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
1104,3489,assignment,912,606,904,603,17.88235294,2.960470778,7.224606581,2.783188691,Noun,912,1,Noun,912,4.25230492,3
1106,3501,assistance,558,447,532,429,10.94117647,2.747411808,5.329041488,2.651278014,Noun,557,1,Noun,557,4.03924595,3
1107,3504,assistants,124,98,119,96,2.431372549,2.096910013,1.168335718,1.995635195,Noun,122,1,Noun,122,3.388744155,3
1109,3518,assortment,37,34,37,34,0.725490196,1.579783597,0.405340963,1.544068044,Noun,37,1,Noun,37,2.871617739,3
1110,3526,assumption,170,151,166,150,3.333333333,2.23299611,1.800190749,2.181843588,Noun,170,1,Noun,170,3.524830253,3
1111,3528,assurance,104,87,96,82,2.039215686,2.021189299,1.037195994,1.944482672,Noun,104,1,Noun,104,3.313023441,3
1115,3544,asterisk,23,7,15,7,0.450980392,1.380211242,0.083452551,0.903089987,Noun,23,1,Noun,23,2.672045384,3
1117,3548,asteroids,30,20,10,10,0.588235294,1.491361694,0.238435861,1.322219295,Noun,30,1,Noun,30,2.783195836,3
1119,3551,asthmatics,5,3,5,3,0.098039216,0.77815125,0.035765379,0.602059991,Noun,5,1,Noun,5,2.069985393,3
1121,3581,astrodome,5,3,1,1,0.098039216,0.77815125,0.035765379,0.602059991,Noun,5,1,Noun,5,2.069985393,3
1126,3607,astuteness,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
1132,3631,atheism,5,5,3,3,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,3
1133,3635,atheists,19,18,19,18,0.37254902,1.301029996,0.214592275,1.278753601,Noun,19,1,Noun,19,2.592864138,3
1134,3637,atheneum,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
1139,3649,athletics,32,20,24,16,0.62745098,1.51851394,0.238435861,1.322219295,Noun,32,1,Noun,32,2.810348082,3
1140,3658,atlases,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
1141,3659,atm,142,77,2,2,2.784313725,2.155336037,0.917978064,1.892094603,Noun,141,1,Noun,141,3.44717018,3
1144,3663,atmosphere,493,362,483,356,9.666666667,2.693726949,4.31568908,2.559906625,Noun,493,1,Noun,493,3.985561091,3
1153,3682,atonement,18,17,16,15,0.352941176,1.278753601,0.202670482,1.255272505,Noun,18,1,Noun,18,2.570587743,3
1157,3693,atria,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,3
1158,3695,atrium,36,23,36,23,0.705882353,1.568201724,0.27420124,1.380211242,Noun,36,1,Noun,36,2.860035866,3
1161,3702,atrophy,21,18,20,18,0.411764706,1.342422681,0.214592275,1.278753601,Noun,20,1,Noun,20,2.634256823,3
1164,3711,attache,5,4,3,3,0.098039216,0.77815125,0.047687172,0.698970004,Noun,5,1,Noun,5,2.069985393,3
1166,3716,attachment,59,56,57,54,1.156862745,1.77815125,0.66762041,1.755874856,Noun,59,1,Noun,59,3.069985393,3
1167,3721,attackers,20,18,20,18,0.392156863,1.322219295,0.214592275,1.278753601,Noun,20,1,Noun,20,2.614053437,3
1168,3729,attainment,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
1170,3740,attendance,135,113,118,99,2.647058824,2.133538908,1.347162613,2.056904851,Noun,135,1,Noun,135,3.425373051,3
1171,3742,attendants,56,49,54,48,1.098039216,1.755874856,0.584167859,1.698970004,Noun,56,1,Noun,56,3.047708998,3
1172,3744,attendee,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
1173,3745,attendees,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Noun,6,1,Noun,6,2.136932182,3
1174,3749,attention,5032,3000,3854,2620,98.66666667,3.70182693,35.76537911,3.477265995,Noun,5016,1,Noun,5016,4.993661073,3
1175,3750,attentions,33,26,33,26,0.647058824,1.531478917,0.309966619,1.431363764,Noun,33,1,Noun,33,2.823313059,3
1178,3771,attitudes,69,64,67,62,1.352941176,1.84509804,0.762994754,1.812913357,Noun,69,1,Noun,69,3.136932182,3
1180,3776,attorneys,219,172,206,165,4.294117647,2.342422681,2.050548402,2.238046103,Noun,214,1,Noun,214,3.634256823,3
1181,3781,attraction,348,263,307,251,6.823529412,2.542825427,3.135431569,2.421603927,Noun,348,1,Noun,348,3.834659569,3
1184,3795,attrition,9,7,8,7,0.176470588,1,0.083452551,0.903089987,Noun,9,1,Noun,9,2.291834142,3
1188,3819,audibles,3,2,3,2,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,3
1194,3839,auditor,24,15,23,14,0.470588235,1.397940009,0.178826896,1.204119983,Noun,24,1,Noun,24,2.689774151,3
1196,3843,auditors,10,7,10,7,0.196078431,1.041392685,0.083452551,0.903089987,Noun,10,1,Noun,10,2.333226827,3
1202,3873,aunt,2815,954,912,493,55.19607843,3.44963265,11.37339056,2.980003372,Noun,2804,1,Noun,2804,4.741466793,1
1205,3876,aunts,79,55,71,49,1.549019608,1.903089987,0.655698617,1.748188027,Noun,80,1,Noun,80,3.194924129,1
1208,3882,aureole,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
1212,3895,auspices,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Noun,6,1,Noun,6,2.136932182,3
1217,3911,austrians,5,5,0,0,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,3
1221,3946,authorship,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,3
1222,3950,autobahn,4,4,1,1,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,3
1224,3956,autoclave,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,3
1226,3959,autocrat,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
1231,3973,autoimmune,9,4,9,4,0.176470588,1,0.047687172,0.698970004,Noun,9,1,Noun,9,2.291834142,3
1242,4003,autopsies,26,19,25,18,0.509803922,1.431363764,0.226514068,1.301029996,Noun,26,1,Noun,26,2.723197906,3
1243,4004,autopsy,489,291,463,280,9.588235294,2.69019608,3.469241774,2.465382851,Noun,489,1,Noun,489,3.982030222,3
1247,4025,avalanche,173,54,58,43,3.392156863,2.240549248,0.643776824,1.740362689,Noun,173,1,Noun,173,3.53238339,3
1250,4035,avatar,14,8,12,7,0.274509804,1.176091259,0.095374344,0.954242509,Noun,14,1,Noun,14,2.467925401,3
1251,4036,avatars,9,9,8,8,0.176470588,1,0.107296137,1,Noun,9,1,Noun,9,2.291834142,3
1252,4047,avenue,861,564,87,72,16.88235294,2.935507266,6.723891273,2.752048448,Noun,857,1,Noun,857,4.227341408,3
1253,4048,avenues,30,27,27,24,0.588235294,1.491361694,0.321888412,1.447158031,Noun,30,1,Noun,30,2.783195836,3
